text,text_clean,text_ents
"Andan Amérik ya, Antikité sa asosyé o sivilizasyon prékolonbyenn, si byen ki li ka koumansé ver 1200 anvan nou lè ké envansyon di sistèm d'ékritir piktogramm-idéyogramm pa Olmèk ya é ka achévé so kò annan koumansman di XVIe syèk ké arivé di Éropéyen yan, donj swivi dirèkman pa Lépòk modern (pa di Mwayen Aj).",Andan Amérik ya Antikité sa asosyé o sivilizasyon prékolonbyenn si byen ki li ka koumansé ver anvan nou lè ké envansyon di sistèm dékritir piktogrammidéyogramm pa Olmèk ya é ka achévé so kò annan koumansman di XVIe syèk ké arivé di Éropéyen yan donj swivi dirèkman pa Lépòk modern pa di Mwayen Aj,Andan Amérik ya Antikité sa asosyé o sivilizasyon prékolonbyenn si byen ki li ka koumansé ver anvan nou lè ké envansyon di sistèm dékritir piktogrammidéyogramm pa Olmèk ya é ka achévé so kò annan koumansman di XVIe syèk ké arivé di Éropéyen yan donj swivi dirèkman pa Lépòk modern pa di Mwayen Aj
"Stonehenge sa roun moniman mégalitik konpozé di roun ansanm di èstriktir sirkilèr konsantrik, érijé ant -2800 é -1100, di Néyolitik à laj di bronz.",Stonehenge sa roun moniman mégalitik konpozé di roun ansanm di èstriktir sirkilèr konsantrik érijé ant é di Néyolitik à laj di bronz,Stonehenge sa roun moniman mégalitik konpozé di roun ansanm di èstriktir sirkilèr konsantrik érijé ant é di Néyolitik à laj di bronz
"Li sa sitchwé à trèz kilomèt o nò di [[Salisbury]], é à kat kilomèt à lwès d'Amesbury (konté di [[Wiltshire]], an [[Anglétèr]]).",Li sa sitchwé à trèz kilomèt o nò di Salisbury é à kat kilomèt à lwès dAmesbury konté di Wiltshire an Anglétèr,Li sa sitchwé à trèz kilomèt o nò di Salisbury é à kat kilomèt à lwès dAmesbury konté di Wiltshire an Anglétèr
"Ansanm-an di sit di Stonehenge é cromlech d'Avebury, à roun karantenn di kilomèt o nò, sa enskri asou lis-a di patrimwann mondjal di [[Unesco]] annan roun ansanm entitilé « Stonehenge, Avebury é sit asosyé ».",Ansanman di sit di Stonehenge é cromlech dAvebury à roun karantenn di kilomèt o nò sa enskri asou lisa di patrimwann mondjal di Unesco annan roun ansanm entitilé « Stonehenge Avebury é sit asosyé »,Ansanman di sit di Stonehenge é cromlech dAvebury à roun karantenn di kilomèt o nò sa enskri asou lisa di patrimwann mondjal di Unesco annan roun ansanm entitilé « Stonehenge Avebury é sit asosyé »
"Jòdla, sit-a ka atiré prè di roun milyon di vizitò pa lan.",Jòdla sita ka atiré prè di roun milyon di vizitò pa lan,Jòdla sita ka atiré prè di roun milyon di vizitò pa lan
Mè sa senkyèm [[mwa]] di sé [[kalandriyé]] grégoryen é julyen.,Mè sa senkyèm mwa di sé kalandriyé grégoryen é julyen,Mè sa senkyèm mwa di sé kalandriyé grégoryen é julyen
"A lorijin, a té trwazyèm mwa di kalandriyé romen.",A lorijin a té trwazyèm mwa di kalandriyé romen,A lorijin a té trwazyèm mwa di kalandriyé romen
"[[Walter Elias Disney]] nonmen [[Walt Disney]], né 5 désanm 1901 atè [[Chicago (Illinois]]) é mouri 15 désanm 1966 atè [[Burbank]] ([[Kalifòrni]]), té konnèt kou prodigtò, réyalizatò, sénaris, agtò é annimatò anmériken di désen annimen.",Walter Elias Disney nonmen Walt Disney né désanm atè Chicago Illinois é mouri désanm atè Burbank Kalifòrni té konnèt kou prodigtò réyalizatò sénaris agtò é annimatò anmériken di désen annimen,Walter_Elias_Disney nonmen Walt Disney né désanm atè Chicago Illinois é mouri désanm atè Burbank Kalifòrni té konnèt kou prodigtò réyalizatò sénaris agtò é annimatò anmériken di désen annimen
"Li té fondé an 1923 sosyété-a ""[[Walt Disney Company]]"" é ka divini piti piti roun dé prodigtò di film pi sélèb-ya.",Li té fondé an sosyétéa Walt Disney Company é ka divini piti piti roun dé prodigtò di film pi sélèbya,Li té fondé an sosyétéa Walt_Disney_Company é ka divini piti piti roun dé prodigtò di film pi sélèbya
"[[Walt Disney]] sa osi pronmyé kréyatò di « [[park]] ké tenm », envantan sa konsèp.",Walt Disney sa osi pronmyé kréyatò di « park ké tenm » envantan sa konsèp,Walt_Disney sa osi pronmyé kréyatò di « park ké tenm » envantan sa konsèp
"[[Annan]] roun apròch jénéralis [[tèl]] ki pratik-a di filozofi-a, konsyans-a pouvé référé à omwen kat konsèp : [[O]] sans psikolojik, li ka défini so kò kou « rélasyon entéryozé imédjat oben médjat ki roun fika sa kapab d’établi ké monn-an koté ké li-menm ».",Annan roun apròch jénéralis tèl ki pratika di filozofia konsyansa pouvé référé à omwen kat konsèp O sans psikolojik li ka défini so kò kou « rélasyon entéryozé imédjat oben médjat ki roun fika sa kapab d ’ établi ké monnan koté ké limenm »,Annan roun apròch jénéralis tèl ki pratika di filozofia konsyansa pouvé référé à omwen kat konsèp O sans psikolojik li ka défini so kò kou « rélasyon entéryozé imédjat oben médjat ki roun fika sa kapab d ’ établi ké monnan koté ké limenm »
"An sa sans, li sa frékaman rélyé, antrot, o nosyon di konésans, d’émosyon, di ègzistans, d'enstitisyon, di pansé, di psichism, di fénomenn, di sibjèktivité, di sansasyon, é di réflèksité.",An sa sans li sa frékaman rélyé antrot o nosyon di konésans d ’ émosyon di ègzistans denstitisyon di pansé di psichism di fénomenn di sibjèktivité di sansasyon é di réflèksité,An sa sans li sa frékaman rélyé antrot o nosyon di konésans d ’ émosyon di ègzistans denstitisyon di pansé di psichism di fénomenn di sibjèktivité di sansasyon é di réflèksité
Li ka korèsponn annan sa kontèks pa lègzanp pou alman-an [[Bewusstsein]] é pou anglé-a consciousness.,Li ka korèsponn annan sa kontèks pa lègzanp pou almanan Bewusstsein é pou angléa consciousness,Li ka korèsponn annan sa kontèks pa lègzanp pou almanan Bewusstsein é pou angléa consciousness
Potidjé-a (an potidjé português) sa roun lanng ki ka apartni à branch ronman-an di fanmi-a dé lanng endo-éropéyen.,Potidjéa an potidjé português sa roun lanng ki ka apartni à branch ronmanan di fanmia dé lanng endoéropéyen,Potidjéa an potidjé português sa roun lanng ki ka apartni à branch ronmanan di fanmia dé lanng endoéropéyen
Lokitò-ya di potidjé ka aplé so kò « lizofonn »-yan.,Lokitòya di potidjé ka aplé so kò « lizofonn » yan,Lokitòya di potidjé ka aplé so kò « lizofonn » yan
Potidjé-a ka tchipé sizyenm laplas-a dé lanng ki pli palé-ya annan monn-an si nou ka tchenbé kont di nonm di moun don a yé lanng matèrnèl.,Potidjéa ka tchipé sizyenm laplasa dé lanng ki pli paléya annan monnan si nou ka tchenbé kont di nonm di moun don a yé lanng matèrnèl,Potidjéa ka tchipé sizyenm laplasa dé lanng ki pli paléya annan monnan si nou ka tchenbé kont di nonm di moun don a yé lanng matèrnèl
"Li sa lanng-an ki pli palé an [[Lanmérik di Sid]] é di [[Lanmérik laten]], apré èspangnòl-a (pli di tchè di popilasyon-an di [[Lanmérik laten]] ka palé potidjé-a).",Li sa lanngan ki pli palé an Lanmérik di Sid é di Lanmérik laten apré èspangnòla pli di tchè di popilasyonan di Lanmérik laten ka palé potidjéa,Li sa lanngan ki pli palé an Lanmérik_di_Sid é di Lanmérik laten apré èspangnòla pli di tchè di popilasyonan di Lanmérik laten ka palé potidjéa
"Atè [[Lafrik]], potidjé-a ka prézanté so kò kou roun enpòrtan lanng véyikilèr annan ansyen kolonni potidjé-ya.",Atè Lafrik potidjéa ka prézanté so kò kou roun enpòrtan lanng véyikilèr annan ansyen kolonni potidjéya,Atè Lafrik potidjéa ka prézanté so kò kou roun enpòrtan lanng véyikilèr annan ansyen kolonni potidjéya
"I ka rouprézanté o total 280 milyon di lokitò don a lanng matèrnèl-a annan monn-an é sa ensi trwézyenm lanng éropéyen-an ki pli palé-a antan ki lanng matèrnèl-a apré èspangnòl-a (406 milyon) ké anglé-a (335 milyon), é ka rouprézanté 4 % di PIB mondjal.",I ka rouprézanté o total milyon di lokitò don a lanng matèrnèla annan monnan é sa ensi trwézyenm lanng éropéyenan ki pli paléa antan ki lanng matèrnèla apré èspangnòla milyon ké angléa milyon é ka rouprézanté di PIB mondjal,I ka rouprézanté o total milyon di lokitò don a lanng matèrnèla annan monnan é sa ensi trwézyenm lanng éropéyenan ki pli paléa antan ki lanng matèrnèla apré èspangnòla milyon ké angléa milyon é ka rouprézanté di PIB mondjal
[[A]] osi senkyenm lanng-an pa nonm-an di péy ki gen potidjé-a kou lanng ofisyèl épi sétchenm-an pou nonm-an di anmòrfwézaj à dèstinasyon di potidjé.,A osi senkyenm lanngan pa nonman di péy ki gen potidjéa kou lanng ofisyèl épi sétchenman pou nonman di anmòrfwézaj à dèstinasyon di potidjé,A osi senkyenm lanngan pa nonman di péy ki gen potidjéa kou lanng ofisyèl épi sétchenman pou nonman di anmòrfwézaj à dèstinasyon di potidjé
Ka rivé annan pénensil Ibérik-a an 218 anv.,Ka rivé annan pénensil Ibérika an anv,Ka rivé annan pénensil Ibérika an anv
"[[J.-K.]], Ronmen-yan ka mennen laten vilgèr-a ki sa asandan-an di tout lanng ronman-yan.",JK Ronmenyan ka mennen laten vilgèra ki sa asandanan di tout lanng ronmanyan,JK Ronmenyan ka mennen laten vilgèra ki sa asandanan di tout lanng ronmanyan
"Lanng-an sa répann pa soda, kolon ké koumèrsan-yan ki ka konstrwi dé lavil ronmen prensipalman bò dé kolonni dé sivilizasyon antéryò dé Lisitannyen.",Lanngan sa répann pa soda kolon ké koumèrsanyan ki ka konstrwi dé lavil ronmen prensipalman bò dé kolonni dé sivilizasyon antéryò dé Lisitannyen,Lanngan sa répann pa soda kolon ké koumèrsanyan ki ka konstrwi dé lavil ronmen prensipalman bò dé kolonni dé sivilizasyon antéryò dé Lisitannyen
Ant 409 ké 711 [[apr]].,Ant ké apr,Ant ké apr
"[[J.-K.]], Lanpir ronmen-an di lògsidan ka éfondré so kò é pénensil Ibérik-a sa konkéri pa pèp jèrmannik-ya (a Lenvazyon barbar-ya).",JK Lanpir ronmenan di lògsidan ka éfondré so kò é pénensil Ibérika sa konkéri pa pèp jèrmannikya a Lenvazyon barbarya,JK Lanpir ronmenan di lògsidan ka éfondré so kò é pénensil Ibérika sa konkéri pa pèp jèrmannikya a Lenvazyon barbarya
"Tchipan-yan, ki ésansyèlman Swèv ké Wisigot, ka adòpté kiltir ronmen-an ké djalèk-ya an laten vilgèr di pénensil-a.",Tchipanyan ki ésansyèlman Swèv ké Wisigot ka adòpté kiltir ronmenan ké djalèkya an laten vilgèr di pénensila,Tchipanyan ki ésansyèlman Swèv ké Wisigot ka adòpté kiltir ronmenan ké djalèkya an laten vilgèr di pénensila
"Apré lenvazyon maures di 711, arab-a ka divini lanng administrativ-a dé réjyon ki konkéri, mé popilasyon-an ka kontinwé palé ésansyèlman roun fòrm di ronman kouminéman aplé « mozarab ».",Apré lenvazyon maures di araba ka divini lanng administrativa dé réjyon ki konkéri mé popilasyonan ka kontinwé palé ésansyèlman roun fòrm di ronman kouminéman aplé « mozarab »,Apré lenvazyon maures di araba ka divini lanng administrativa dé réjyon ki konkéri mé popilasyonan ka kontinwé palé ésansyèlman roun fòrm di ronman kouminéman aplé « mozarab »
"Lenfliyans-a di arab-a asou djalèk ronman-yan ki palé annan rwéyonm krétchen éropéyen-yan té fèb, ki ka afègté prensipalman yé lègsik.",Lenfliyansa di araba asou djalèk ronmanyan ki palé annan rwéyonm krétchen éropéyenyan té fèb ki ka afègté prensipalman yé lègsik,Lenfliyansa di araba asou djalèk ronmanyan ki palé annan rwéyonm krétchen éropéyenyan té fèb ki ka afègté prensipalman yé lègsik
"Dokiman-yan ki pli ansyen-yan an lanng potidjé, antkoupé di nonbré fraz laten, sa dé dokiman notaryal di ixe syèk.",Dokimanyan ki pli ansyenyan an lanng potidjé antkoupé di nonbré fraz laten sa dé dokiman notaryal di ixe syèk,Dokimanyan ki pli ansyenyan an lanng potidjé antkoupé di nonbré fraz laten sa dé dokiman notaryal di ixe syèk
Sa faz sa konnèt anba non-an di « proto-potidjé » (ant ixe-an ké xiie syèk-a).,Sa faz sa konnèt anba nonan di « protopotidjé » ant ixean ké xiie syèka,Sa faz sa konnèt anba nonan di « protopotidjé » ant ixean ké xiie syèka
"[[Potidjal]]-a ka divini roun rwéyonm endépandan ké Rwéyonm di León an 1139, anba rwè [[Alphonse Ier]] di [[Potidjal]].",Potidjala ka divini roun rwéyonm endépandan ké Rwéyonm di León an anba rwè Alphonse Ier di Potidjal,Potidjala ka divini roun rwéyonm endépandan ké Rwéyonm di León an anba rwè Alphonse Ier di Potidjal
[[Annan]] pronmyé péryòd di vyé-potidjé — péryòd galayko-potidjé (di xiie o xive syèk) — lanng-an ka divini progrésivman di lizaj jénéral.,Annan pronmyé péryòd di vyépotidjé — péryòd galaykopotidjé di xiie o xive syèk — lanngan ka divini progrésivman di lizaj jénéral,Annan pronmyé péryòd di vyépotidjé — péryòd galaykopotidjé di xiie o xive syèk — lanngan ka divini progrésivman di lizaj jénéral
"Pannan tchèk tan, galayko-potidjé sa lanng-an di prédilègsyon pou powézi lirik-a an [[Hispania]] krétchen, kou lògsitan-an sa lanng-an di litératir ògsitan-an pou troubadour-ya.",Pannan tchèk tan galaykopotidjé sa lanngan di prédilègsyon pou powézi lirika an Hispania krétchen kou lògsitanan sa lanngan di litératir ògsitanan pou troubadourya,Pannan tchèk tan galaykopotidjé sa lanngan di prédilègsyon pou powézi lirika an Hispania krétchen kou lògsitanan sa lanngan di litératir ògsitanan pou troubadourya
"An 1290, lirwè Denis Ié di [[Potidjal]] ka kréyé pronmyé linivèrsité potidjé-a atè Lisbonn (Estudos Gerais, déplasé plita atè [[Coimbra]]), é ka dékrété ki potidjé-a, jouk-la senpléman aplé « langaj koumen » ka divini lanng ofisyèl-a.",An lirwè Denis Ié di Potidjal ka kréyé pronmyé linivèrsité potidjéa atè Lisbonn Estudos Gerais déplasé plita atè Coimbra é ka dékrété ki potidjéa joukla senpléman aplé « langaj koumen » ka divini lanng ofisyèla,An lirwè Denis Ié di Potidjal ka kréyé pronmyé linivèrsité potidjéa atè Lisbonn Estudos Gerais déplasé plita atè Coimbra é ka dékrété ki potidjéa joukla senpléman aplé « langaj koumen » ka divini lanng ofisyèla
Potidjé-a ka apartni o group ibéro-ronman dé lanng ronman.,Potidjéa ka apartni o group ibéroronman dé lanng ronman,Potidjéa ka apartni o group ibéroronman dé lanng ronman
[[So]] gangan sa galayko-potidjé don ka vini égalman galisyen-an ké fala-a.,So gangan sa galaykopotidjé don ka vini égalman galisyenan ké falaa,So gangan sa galaykopotidjé don ka vini égalman galisyenan ké falaa
"Potidjé-a sa lanng matèrnèl-a di majorité-a di popilasyon-an di [[Potidjal]] (95 %, swé 10 milyon di lokitò, okèl ka ajouté so kò 4,9 milyon d'èspatriyé), di [[Brézil]] (95 %, swé 205 milyon), di Sao Tonmé-ké-Prensip (95 % à 99,8 %) é di Langola (60 %) é sa lanng-an ki pli palé-a o [[Mozanbik]] (50,4 % soulon rousansman-an di 2007 mé rounso 10,7 % don a lanng matèrnèl-a (swé 2 milyon di lokitò), an fòrt progrésyon (1,2 % an 1980 ké 6,5 % an 1997).",Potidjéa sa lanng matèrnèla di majoritéa di popilasyonan di Potidjal swé milyon di lokitò okèl ka ajouté so kò milyon dèspatriyé di Brézil swé milyon di Sao TonmékéPrensip à é di Langola é sa lanngan ki pli paléa o Mozanbik soulon rousansmanan di mé rounso don a lanng matèrnèla swé milyon di lokitò an fòrt progrésyon an ké an,Potidjéa sa lanng matèrnèla di majoritéa di popilasyonan di Potidjal swé milyon di lokitò okèl ka ajouté so kò milyon dèspatriyé di Brézil swé milyon di Sao TonmékéPrensip à é di Langola é sa lanngan ki pli paléa o Mozanbik soulon rousansmanan di mé rounso don a lanng matèrnèla swé milyon di lokitò an fòrt progrésyon an ké an
"An 1983 li sa palé pa 11,5 % di popilasyon-an di Gino-[[Biso]].",An li sa palé pa di popilasyonan di GinoBiso,An li sa palé pa di popilasyonan di GinoBiso
"Pyès donnen sa disponib pou zilé-ya di [[Kap]]-Vèrt don près tout popilasyon-an sa bilenng, popilasyon monnolenng ki ka palé kriyòl di [[Kap]]-Vèrt.",Pyès donnen sa disponib pou ziléya di KapVèrt don près tout popilasyonan sa bilenng popilasyon monnolenng ki ka palé kriyòl di KapVèrt,Pyès donnen sa disponib pou ziléya di KapVèrt don près tout popilasyonan sa bilenng popilasyon monnolenng ki ka palé kriyòl di KapVèrt
"Di piti kouminoté lizofonn ka sibzisté annan ansyen kolonni potidjé tèl ki [[Malaka]] an [[Malézi]] é atè [[Makao]], koté li sa palé pa 2,4 % di popilasyon-an, o [[Timòr oryantal]] (35 %) é annan sèrten [[parti]] di [[Lenn]]-an, tèl ki [[Goa]] ké Daman épi Diu, koté li sa palé an ségon lanng pa 20 000 moun, ké 5 000 moun an lanng matèrnèl (swé 25 000 moun) .",Di piti kouminoté lizofonn ka sibzisté annan ansyen kolonni potidjé tèl ki Malaka an Malézi é atè Makao koté li sa palé pa di popilasyonan o Timòr oryantal é annan sèrten parti di Lennan tèl ki Goa ké Daman épi Diu koté li sa palé an ségon lanng pa moun ké moun an lanng matèrnèl swé moun,Di piti kouminoté lizofonn ka sibzisté annan ansyen kolonni potidjé tèl ki Malaka an Malézi é atè Makao koté li sa palé pa di popilasyonan o Timòr oryantal é annan sèrten parti di Lennan tèl ki Goa ké Daman épi Diu koté li sa palé an ségon lanng pa moun ké moun an lanng matèrnèl swé moun
Èstati ofisyèl.,Èstati ofisyèl,Èstati ofisyèl
"Atchwèlman, potidjé-a sa lanng ofisyèl-a di Langola, di [[Brézil]], di [[Kap]]-Vèrt, di [[Giné-Biso]], di [[Potidjal]], di [[Sao Tomé]]-ké-Prensip é di [[Mozanbik]].",Atchwèlman potidjéa sa lanng ofisyèla di Langola di Brézil di KapVèrt di GinéBiso di Potidjal di Sao TomékéPrensip é di Mozanbik,Atchwèlman potidjéa sa lanng ofisyèla di Langola di Brézil di KapVèrt di GinéBiso di Potidjal di Sao TomékéPrensip é di Mozanbik
