text,text_clean,text_ents
"Im a weh di faama Prizident a Sout Afrika, di fos blak chiif egzekitiv ah di fos fi ilek ina wah fuli riprizentitiv dimokratik ilekshan, wah afis we ih uol frah 1994 tu 1999.",Im a weh di faama Prizident a Sout Afrika di fos blak chiif egzekitiv ah di fos fi ilek ina wah fuli riprizentitiv dimokratik ilekshan wah afis we ih uol frah tu,Im a weh di faama Prizident a Sout Afrika di fos blak chiif egzekitiv ah di fos fi ilek ina wah fuli riprizentitiv dimokratik ilekshan wah afis we ih uol frah tu
"Bifuo ih prizidensi, Mandela wena wa anti-apaataid aktivis, di liida fi di [[Afrikan Nashinal Kanggres]] (African National Congress), adawaiz nuon az ANC, frah 1991 tu 1997, an a im weh foun Umkonto we Sizwe (Umkhonto we Sizwe) - di aam wing fi di Afrikan Nashinal Kanggres.",Bifuo ih prizidensi Mandela wena wa antiapaataid aktivis di liida fi di Afrikan Nashinal Kanggres African National Congress adawaiz nuon az ANC frah tu an a im weh foun Umkonto we Sizwe Umkhonto we Sizwe di aam wing fi di Afrikan Nashinal Kanggres,Bifuo ih prizidensi Mandela wena wa antiapaataid aktivis di liida fi di Afrikan_Nashinal_Kanggres African National Congress adawaiz nuon az ANC frah tu an a im weh foun Umkonto we Sizwe Umkhonto we Sizwe di aam wing fi di Afrikan Nashinal Kanggres
Im a weh aalsuo di Jinaral Sekichri a di [[Non-Alain Muuvment]] frah 1998 tu 1999.,Im a weh aalsuo di Jinaral Sekichri a di NonAlain Muuvment frah tu,Im a weh aalsuo di Jinaral Sekichri a di NonAlain_Muuvment frah tu
"Az fi im palitikal viuu dem, im a weh wah Afrikan Nashinalis ah dimakratik suoshalis.",Az fi im palitikal viuu dem im a weh wah Afrikan Nashinalis ah dimakratik suoshalis,Az fi im palitikal viuu dem im a weh wah Afrikan Nashinalis ah dimakratik suoshalis
Im a weh aalsuo di silibrietid elda stietsman uu aalwiez vais ih opinian pah nof difran-difran tapik.,Im a weh aalsuo di silibrietid elda stietsman uu aalwiez vais ih opinian pah nof difrandifran tapik,Im a weh aalsuo di silibrietid elda stietsman uu aalwiez vais ih opinian pah nof difrandifran tapik
"Ina Sout Afrika deh kaal im Madiba, wah anareri taikl adap bai di eldadem a Mandela klan.",Ina Sout Afrika deh kaal im Madiba wah anareri taikl adap bai di eldadem a Mandela klan,Ina Sout Afrika deh kaal im Madiba wah anareri taikl adap bai di eldadem a Mandela klan
Di taikl kom fi bi sinanimos wid Nelsn Mandela.,Di taikl kom fi bi sinanimos wid Nelsn Mandela,Di taikl kom fi bi sinanimos wid Nelsn Mandela
Ih Yong Diez.,Ih Yong Diez,Ih Yong Diez
"Mandela a weh Shosa (Xhosa), baan tu di Tembu raayal fambili.",Mandela a weh Shosa Xhosa baan tu di Tembu raayal fambili,Mandela a weh Shosa Xhosa baan tu di Tembu raayal fambili
Im weh go a Fuot Ier Yunivoersiti (Fort Hare University) ah Yunivoersiti a Witwaatazran (University of Witwatersrand) go stodi laa.,Im weh go a Fuot Ier Yunivoersiti Fort Hare University ah Yunivoersiti a Witwaatazran University of Witwatersrand go stodi laa,Im weh go a Fuot Ier Yunivoersiti Fort Hare University ah Yunivoersiti a Witwaatazran University of Witwatersrand go stodi laa
Wen im weh liv a Juoanisboerg im laan nof bout anti-koluonial palitiks ah get invalv ina i.,Wen im weh liv a Juoanisboerg im laan nof bout antikoluonial palitiks ah get invalv ina i,Wen im weh liv a Juoanisboerg im laan nof bout antikoluonial palitiks ah get invalv ina i
A so mek im jain di ANC ah bikomz di foundin memba a di yuut sekshan nuon az di Yuut Liig.,A so mek im jain di ANC ah bikomz di foundin memba a di yuut sekshan nuon az di Yuut Liig,A so mek im jain di ANC ah bikomz di foundin memba a di yuut sekshan nuon az di Yuut Liig
"Afta di Afrikaana mainariti govament, we bilangz tu di Nashinal Paati weh establish apaataid - wah sistim a rieshal segrigieshan weh shuo fievritizim fi wait piipl ah diskriminieshan gens blak piipl - ina 1948, Mandela weh raiz ina papilariti ina di ANC anti-apaataid Difayans Kyampien ina 1952.",Afta di Afrikaana mainariti govament we bilangz tu di Nashinal Paati weh establish apaataid wah sistim a rieshal segrigieshan weh shuo fievritizim fi wait piipl ah diskriminieshan gens blak piipl ina Mandela weh raiz ina papilariti ina di ANC antiapaataid Difayans Kyampien ina,Afta di Afrikaana mainariti govament we bilangz tu di Nashinal Paati weh establish apaataid wah sistim a rieshal segrigieshan weh shuo fievritizim fi wait piipl ah diskriminieshan gens blak piipl ina Mandela weh raiz ina papilariti ina di ANC antiapaataid Difayans Kyampien ina
Dat weh elp fi get im apaintid suuprintendant a di ANC Transvaal chapta az wel az di prizident Kanggres a di Piipl ina 1955.,Dat weh elp fi get im apaintid suuprintendant a di ANC Transvaal chapta az wel az di prizident Kanggres a di Piipl ina,Dat weh elp fi get im apaintid suuprintendant a di ANC Transvaal chapta az wel az di prizident Kanggres a di Piipl ina
"Wail im wena woerk az a laaya, a nof-nof taim im deh ares im fi insait di piipl dem fi stanop fi deh raits.",Wail im wena woerk az a laaya a nofnof taim im deh ares im fi insait di piipl dem fi stanop fi deh raits,Wail im wena woerk az a laaya a nofnof taim im deh ares im fi insait di piipl dem fi stanop fi deh raits
Rivaluushineri Aktiviti.,Rivaluushineri Aktiviti,Rivaluushineri Aktiviti
"Di Sout Afrikan kuot weh kanvik im pah di chaaj a sabataaj, azwel az fi ada kraim komit wail ih wena liid di muuvment gens apaataid.",Di Sout Afrikan kuot weh kanvik im pah di chaaj a sabataaj azwel az fi ada kraim komit wail ih wena liid di muuvment gens apaataid,Di Sout Afrikan kuot weh kanvik im pah di chaaj a sabataaj azwel az fi ada kraim komit wail ih wena liid di muuvment gens apaataid
"In akaadans wid in kanvikshan, Mandela saab 27 yier a prizn, nof a dem pen pah Roben Ailant (Robben Island).",In akaadans wid in kanvikshan Mandela saab yier a prizn nof a dem pen pah Roben Ailant Robben Island,In akaadans wid in kanvikshan Mandela saab yier a prizn nof a dem pen pah Roben Ailant Robben Island
"Afta ih weh riliis frah prizn pah 11 Febiweri 1990, Mandela sopuot rikansilieshan ah niguosieshan, ah elp liid di chranzishan tuwaadz molti-rieshal dimakrisi ina Sout Afrika.",Afta ih weh riliis frah prizn pah Febiweri Mandela sopuot rikansilieshan ah niguosieshan ah elp liid di chranzishan tuwaadz moltirieshal dimakrisi ina Sout Afrika,Afta ih weh riliis frah prizn pah Febiweri Mandela sopuot rikansilieshan ah niguosieshan ah elp liid di chranzishan tuwaadz moltirieshal dimakrisi ina Sout Afrika
Di fiokos a ih govament a weh fi mashop apaataid we weh passibl chruu instityuushinal [[riesizim]].,Di fiokos a ih govament a weh fi mashop apaataid we weh passibl chruu instityuushinal riesizim,Di fiokos a ih govament a weh fi mashop apaataid we weh passibl chruu instityuushinal riesizim
"Sins di en a apaataid, Mandela weh get nof-nof bigop frah difran-difran smadi, ""h""inkluudn ih faama opuonentdem.",Sins di en a apaataid Mandela weh get nofnof bigop frah difrandifran smadi hinkluudn ih faama opuonentdem,Sins di en a apaataid Mandela weh get nofnof bigop frah difrandifran smadi hinkluudn ih faama opuonentdem
"Mandela risiib wol iip a awaad uoba fuo dekied, di muos nuotebl wan a weh di Nuobel Piis Praiz ina 1993.",Mandela risiib wol iip a awaad uoba fuo dekied di muos nuotebl wan a weh di Nuobel Piis Praiz ina,Mandela risiib wol iip a awaad uoba fuo dekied di muos nuotebl wan a weh di Nuobel Piis Praiz ina
"Nolay a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Nolay a wahn miunisipaliti luokiet ina di pravins a Soria Kiastiil ahn León Spien,Nolay a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien
"Kamik a kamiunikieshan midiom yuuz fi ""h""expres aidie bai ""h""imij, muotaim kombain wid tex ar adaels vijual infamieshan.",Kamik a kamiunikieshan midiom yuuz fi hexpres aidie bai himij muotaim kombain wid tex ar adaels vijual infamieshan,Kamik a kamiunikieshan midiom yuuz fi hexpres aidie bai himij muotaim kombain wid tex ar adaels vijual infamieshan
Kamik friikuentli tek di faam a joxtapuoz siikuens a panil a imij.,Kamik friikuentli tek di faam a joxtapuoz siikuens a panil a imij,Kamik friikuentli tek di faam a joxtapuoz siikuens a panil a imij
"Noftaim texchual divais laka spiich baluun, kiapshan, ah anomatopeya indikiet dayalag, narieshan, soun ifek, ar adaels infamieshan.",Noftaim texchual divais laka spiich baluun kiapshan ah anomatopeya indikiet dayalag narieshan soun ifek ar adaels infamieshan,Noftaim texchual divais laka spiich baluun kiapshan ah anomatopeya indikiet dayalag narieshan soun ifek ar adaels infamieshan
Saiz ah arienjment a panil kanchribiut tu naritiv piesin.,Saiz ah arienjment a panil kanchribiut tu naritiv piesin,Saiz ah arienjment a panil kanchribiut tu naritiv piesin
"Kaatuunin ah simila faam a iloschrieshan a di muos kaman imij-mekin miinz ina kamik; fotonavl ar ""fumeti"" a wah faam we yuuz fotografik imij.",Kaatuunin ah simila faam a iloschrieshan a di muos kaman imijmekin miinz ina kamik fotonavl ar fumeti a wah faam we yuuz fotografik imij,Kaatuunin ah simila faam a iloschrieshan a di muos kaman imijmekin miinz ina kamik fotonavl ar fumeti a wah faam we yuuz fotografik imij
"Kaman faam a kamik ingkluud kamik schrip, edituorial kaatuun ah giag kaatuun, ah kamik buk.",Kaman faam a kamik ingkluud kamik schrip edituorial kaatuun ah giag kaatuun ah kamik buk,Kaman faam a kamik ingkluud kamik schrip edituorial kaatuun ah giag kaatuun ah kamik buk
"Sens di liet 20t senchri, boun valyuum laka grafik navl, kamik albom, ah Japaniiz ""tankōbon"" bikom ingkriisinli kaman, ah anlain webkamik prolifariet ina di 21s senchri.",Sens di liet t senchri boun valyuum laka grafik navl kamik albom ah Japaniiz tankōbon bikom ingkriisinli kaman ah anlain webkamik prolifariet ina di s senchri,Sens di liet t senchri boun valyuum laka grafik navl kamik albom ah Japaniiz tankōbon bikom ingkriisinli kaman ah anlain webkamik prolifariet ina di s senchri
"Pachri a di siramik matiirial we mekop pachriwier, we mieja taip ingkluud oerdnwier, stuonwier ah puoslen.",Pachri a di siramik matiirial we mekop pachriwier we mieja taip ingkluud oerdnwier stuonwier ah puoslen,Pachri a di siramik matiirial we mekop pachriwier we mieja taip ingkluud oerdnwier stuonwier ah puoslen
"Di plies we soch kaina wier mek kaal ""pachri"".",Di plies we soch kaina wier mek kaal pachri,Di plies we soch kaina wier mek kaal pachri
Pachri azwel refa tu di aat ar kraaf a di pata ar di manifakcha a pachri.,Pachri azwel refa tu di aat ar kraaf a di pata ar di manifakcha a pachri,Pachri azwel refa tu di aat ar kraaf a di pata ar di manifakcha a pachri
Dikshineri definishan a simpli abjek mek outa klie we faya.,Dikshineri definishan a simpli abjek mek outa klie we faya,Dikshineri definishan a simpli abjek mek outa klie we faya
"Di definishan a ""pachri"" yuuz bai di Amoerkan Sasayati fi Testin ah Matiirial (American Society for Testing and Materials, ASTM) a ""aal siramik wier we faya ah we kantien klie wen ifaam, exsepm teknikal, schrokcharal, ah rifrakchri prodok.""",Di definishan a pachri yuuz bai di Amoerkan Sasayati fi Testin ah Matiirial American Society for Testing and Materials ASTM a aal siramik wier we faya ah we kantien klie wen ifaam exsepm teknikal schrokcharal ah rifrakchri prodok,Di definishan a pachri yuuz bai di Amoerkan Sasayati fi Testin ah Matiirial American Society for Testing and Materials ASTM a aal siramik wier we faya ah we kantien klie wen ifaam exsepm teknikal schrokcharal ah rifrakchri prodok
"Pachri arijiniet bifuo di Niolitik piiriad, wid siramik abjek laka di Gravetian kolcha Viinos a Dolni Vestoniche (Venus of Dolní Věstonice) figariin we eh-diskova ina Chekia ah diet bak tu 29,000–25,000 BKE, ah pachri vesl we eh-diskova ina Jiangshii, [[Chaina]], we diet bak tu 18,000 BKE.",Pachri arijiniet bifuo di Niolitik piiriad wid siramik abjek laka di Gravetian kolcha Viinos a Dolni Vestoniche Venus of Dolní Věstonice figariin we ehdiskova ina Chekia ah diet bak tu BKE ah pachri vesl we ehdiskova ina Jiangshii Chaina we diet bak tu BKE,Pachri arijiniet bifuo di Niolitik piiriad wid siramik abjek laka di Gravetian kolcha Viinos a Dolni Vestoniche Venus of Dolní Věstonice figariin we ehdiskova ina Chekia ah diet bak tu BKE ah pachri vesl we ehdiskova ina Jiangshii Chaina we diet bak tu BKE
"Hoerli Niolitik pachri eh-fain ina plies laka Jomon, [[Japan]] (10,500 BC), di Roshan Faar Iis (14,000 BC), Sob-Sa'aaran [[Afrika]] ah [[Sout Amoerka]].",Hoerli Niolitik pachri ehfain ina plies laka Jomon Japan BC di Roshan Faar Iis BC SobSaaaran Afrika ah Sout Amoerka,Hoerli Niolitik pachri ehfain ina plies laka Jomon Japan BC di Roshan Faar Iis BC SobSaaaran Afrika ah Sout Amoerka
"Syuupanuova a wah aschranamikal ivent we okor juurin di laas [[stela]] hevaluushaneri stiej a wah masiv staar laif, uufa jramatik aataklaps maak bai wan fainal taitanik expluojan.",Syuupanuova a wah aschranamikal ivent we okor juurin di laas stela hevaluushaneri stiej a wah masiv staar laif uufa jramatik aataklaps maak bai wan fainal taitanik expluojan,Syuupanuova a wah aschranamikal ivent we okor juurin di laas stela hevaluushaneri stiej a wah masiv staar laif uufa jramatik aataklaps maak bai wan fainal taitanik expluojan
"Fi a shaat taim, dis kaaz di sodn apierans a wah 'nyuu' brait staar, bifuo itektaim-tektaim fied outa sait uoba sebral wiik ar mont.",Fi a shaat taim dis kaaz di sodn apierans a wah nyuu brait staar bifuo itektaimtektaim fied outa sait uoba sebral wiik ar mont,Fi a shaat taim dis kaaz di sodn apierans a wah nyuu brait staar bifuo itektaimtektaim fied outa sait uoba sebral wiik ar mont
Nightwish wehn a rak ban frahn [[Finlan]].,Nightwish wehn a rak ban frahn Finlan,Nightwish wehn a rak ban frahn Finlan
"Piipl taak bout tuu touzn languij ina ""h""Afrika.",Piipl taak bout tuu touzn languij ina hAfrika,Piipl taak bout tuu touzn languij ina hAfrika
"Di languijdem muosli bilang ina faib mieja languij fambili : Naija-Kanggo, hAfro-""h""Iejiatik, Koi-San, Nailo-Sa'aaran, ah ""h""Aschroniijan.",Di languijdem muosli bilang ina faib mieja languij fambili NaijaKanggo hAfrohIejiatik KoiSan NailoSaaaran ah hAschroniijan,Di languijdem muosli bilang ina faib mieja languij fambili NaijaKanggo hAfrohIejiatik KoiSan NailoSaaaran ah hAschroniijan
"Naija-Kanggo languij taak ina muos a Sob-Sa'aaran Afrika, ah a praps wan a di muos daivoers languij fambili ina di wol.",NaijaKanggo languij taak ina muos a SobSaaaran Afrika ah a praps wan a di muos daivoers languij fambili ina di wol,NaijaKanggo languij taak ina muos a SobSaaaran Afrika ah a praps wan a di muos daivoers languij fambili ina di wol
"Di fambili ""h""ingkluud tuu mieja branch: Naija-Kanggo A ah Naija Kanggo B, we nuo az Bantu tu.",Di fambili hingkluud tuu mieja branch NaijaKanggo A ah Naija Kanggo B we nuo az Bantu tu,Di fambili hingkluud tuu mieja branch NaijaKanggo A ah Naija Kanggo B we nuo az Bantu tu
"Di faama taak pah di Wes Afrikan kuos, ah Jumiekan akchuali get nof a igrama ah ab wah fier amount a wod frah demaya languij.",Di faama taak pah di Wes Afrikan kuos ah Jumiekan akchuali get nof a igrama ah ab wah fier amount a wod frah demaya languij,Di faama taak pah di Wes Afrikan kuos ah Jumiekan akchuali get nof a igrama ah ab wah fier amount a wod frah demaya languij
"Wan egzampl a ""niam"", frah Twi ""eniam"", ar Wolof ""nyam"".",Wan egzampl a niam frah Twi eniam ar Wolof nyam,Wan egzampl a niam frah Twi eniam ar Wolof nyam
"Bantu taak ina di res a sob-Sa'aaran Afrika, ah ingkluud uoliip a repiutebl Afrikan languij, laka Suayili, Kikonggo, ah Zuulu.",Bantu taak ina di res a sobSaaaran Afrika ah ingkluud uoliip a repiutebl Afrikan languij laka Suayili Kikonggo ah Zuulu,Bantu taak ina di res a sobSaaaran Afrika ah ingkluud uoliip a repiutebl Afrikan languij laka Suayili Kikonggo ah Zuulu
"Alduo deh no ab az griet a ""h""impak pah Jumiekan az Naija-Kanggo A languij, soh fyuu wod we yuuz bai Konggo piipl uu chried wid di Yuropiandem ina Jumiekan languij, laka di wod ""kombolo"" frah Kikonggo ""kombula"".",Alduo deh no ab az griet a himpak pah Jumiekan az NaijaKanggo A languij soh fyuu wod we yuuz bai Konggo piipl uu chried wid di Yuropiandem ina Jumiekan languij laka di wod kombolo frah Kikonggo kombula,Alduo deh no ab az griet a himpak pah Jumiekan az NaijaKanggo A languij soh fyuu wod we yuuz bai Konggo piipl uu chried wid di Yuropiandem ina Jumiekan languij laka di wod kombolo frah Kikonggo kombula
"Ina naat ah naatwes Afrika, ""h""Afro-""h""Iejiatik languijdem taak aaluoba.",Ina naat ah naatwes Afrika hAfrohIejiatik languijdem taak aaluoba,Ina naat ah naatwes Afrika hAfrohIejiatik languijdem taak aaluoba
"Deh ingkluud Arabik, [[Iityuopia]]n, di Boerba languijdem, Hausa, ah Somali.",Deh ingkluud Arabik Iityuopian di Boerba languijdem Hausa ah Somali,Deh ingkluud Arabik Iityuopian di Boerba languijdem Hausa ah Somali
"Di Koisan languij taak ina soutwes Afrika, ina di riijan a di Kala'aari Dezat.",Di Koisan languij taak ina soutwes Afrika ina di riijan a di Kalaaari Dezat,Di Koisan languij taak ina soutwes Afrika ina di riijan a di Kalaaari Dezat
"Deh bes nuo fi di yuus a klik kansanant az fuoniim, we rait wid leta laka ǃ ah ǂ.",Deh bes nuo fi di yuus a klik kansanant az fuoniim we rait wid leta laka ǃ ah ǂ,Deh bes nuo fi di yuus a klik kansanant az fuoniim we rait wid leta laka ǃ ah ǂ
"A Nailo-Sa'aaran languij taak ina nof paat a Naat Afrika, muosli rong di opa paat a di [[Nail]] ah Chari Riba.",A NailoSaaaran languij taak ina nof paat a Naat Afrika muosli rong di opa paat a di Nail ah Chari Riba,A NailoSaaaran languij taak ina nof paat a Naat Afrika muosli rong di opa paat a di Nail ah Chari Riba
