text,text_clean,text_ents
횂wandokua s척 ayeke b창a l챗g챘 t챤 y창ng창 n챤 na Bang챤 k창 angb창 t챤 s창ra kua na nd철 n챤 t챤tene al챤ngbi na f채ng철-y챗 na damb챘t챦 nz철n챤.,횂wandokua s척 ayeke b창a l챗g챘 t챤 y창ng창 n챤 na Bang챤 k창 angb창 t챤 s창ra kua na nd철 n챤 t챤tene al챤ngbi na f채ng철y챗 na damb챘t챦 nz철n챤,횂wandokua s척 ayeke b창a l챗g챘 t챤 y창ng창 n챤 na Bang챤 k창 angb창 t챤 s창ra kua na nd철 n챤 t챤tene al챤ngbi na f채ng철y챗 na damb챘t챦 nz철n챤
Sängö Labitäni.,Sängö Labitäni,Sängö Labitäni
Lafabëe tî Sängö yeke na balë ûse na ûse labitäni S챗g척.,Lafabëe tî Sängö yeke na balë ûse na ûse labitäni S챗g척,Lafabëe tî Sängö yeke na balë ûse na ûse labitäni S챗g척
Sängö yeke na otâ sêgô,Sängö yeke na otâ sêgô,Sängö yeke na otâ sêgô
Sumbo,Sumbo,Sumbo
Babua yeke gbata nî ayeke tî [[Sêse tî kömändâ-kötä tî Nanä-Mambere]].,Babua yeke gbata nî ayeke tî Sêse tî kömändâkötä tî NanäMambere,Babua yeke gbata nî ayeke tî Sêse_tî_kömändâkötä_tî_NanäMambere
Uetersen (틛y틣t톓z톛n) yeke s칡se n칥 ayeke t칥 Z칙mani.,Uetersen 틛y틣t톓z톛n yeke s칡se n칥 ayeke t칥 Z칙mani,Uetersen 틛y틣t톓z톛n yeke s칡se n칥 ayeke t칥 Z칙mani
Wuhngo t칥 칙zo n칥 ayeke 18.272 .,Wuhngo t칥 칙zo n칥 ayeke,Wuhngo t칥 칙zo n칥 ayeke
K철d철r철s챗se t챤 Ital첫ii yeke s챗se n챤 ayeke t챤 A챗ropa.,K철d철r철s챗se t챤 Ital첫ii yeke s챗se n챤 ayeke t챤 A챗ropa,K철d철r철s챗se t챤 Ital첫ii yeke s챗se n챤 ayeke t챤 A챗ropa
T챤 lo likodoro [[Rome]].,T챤 lo likodoro Rome,T챤 lo likodoro Rome
Bôlolo,Bôlolo,Bôlolo
S챗se t챤 k철m채nd창-k철t채 t챤 T철-K철t철 yeke s챗se t챤 k철m채nd창-k철t채 n챤 ayeke t챤 B챗afr챤ka.,S챗se t챤 k철m채nd창k철t채 t챤 T철K철t철 yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka,S챗se t챤 k철m채nd창k철t채 t챤 T철K철t철 yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka
[[âC]%C]&gt;ÅC]]],âCCgtÅC,âCCgtÅC
Gb척-k척r창,Gb척k척r창,Gb척k척r창
Gbagä,Gbagä,Gbagä
Nola yeke gbata nî ayeke tî [[Sêse tî kömändâ-kötä tî Sangä-Mbaere]].,Nola yeke gbata nî ayeke tî Sêse tî kömändâkötä tî SangäMbaere,Nola yeke gbata nî ayeke tî Sêse_tî_kömändâkötä_tî_SangäMbaere
Sûlu-pita,Sûlupita,Sûlupita
Ndiri,Ndiri,Ndiri
Moshchena yeke village nî ayeke tî Ukrêni.,Moshchena yeke village nî ayeke tî Ukrêni,Moshchena yeke village nî ayeke tî Ukrêni
"[[Theo Becker]] de Oliveira ([[Pelotas]], 24 november 1976) est un actor brésilien.",Theo Becker de Oliveira Pelotas november est un actor brésilien,Theo_Becker de Oliveira Pelotas november est un actor brésilien
[[Sên]]-kpakpa,Sênkpakpa,Sênkpakpa
Tî lo likodoro Algeri.,Tî lo likodoro Algeri,Tî lo likodoro Algeri
S챗se t챤 k철m채nd창-k철t채 t챤 Sang채-Mbaere yeke s챗se t챤 k철m채nd창-k철t채 n챤 ayeke t챤 B챗afr챤ka.,S챗se t챤 k철m채nd창k철t채 t챤 Sang채Mbaere yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka,S챗se t챤 k철m채nd창k철t채 t챤 Sang채Mbaere yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka
Tî lo likodoro Moroni.,Tî lo likodoro Moroni,Tî lo likodoro Moroni
Concepción yeke village nî ayeke tî [[Shilïi]].,Concepción yeke village nî ayeke tî Shilïi,Concepción yeke village nî ayeke tî Shilïi
[[Komo]] / Monzenzene / [[Makelele]],Komo Monzenzene Makelele,Komo Monzenzene Makelele
Papaya,Papaya,Papaya
Z철r철kp척,Z철r철kp척,Z철r철kp척
Mb챘s챘,Mb챘s챘,Mb챘s챘
  Coreca yeke ködörö nî ayeke tî [[Italùii]].,Coreca yeke ködörö nî ayeke tî Italùii,Coreca yeke ködörö nî ayeke tî Italùii
La창 mb챗n챤 may챘re t챤 b챦ng철-b챗.,La창 mb챗n챤 may챘re t챤 b챦ng철b챗,La창 mb챗n챤 may챘re t챤 b챦ng철b챗
Mb챗n챤 w체ng철-챦r챦 wandar채 창 [[Confucius]].,Mb챗n챤 w체ng철챦r챦 wandar채 창 Confucius,Mb챗n챤 w체ng철챦r챦 wandar채 창 Confucius
Ng챦d챦k챦,Ng챦d챦k챦,Ng챦d챦k챦
Phan Thiet is 80 km north [[Ho Chi Minh City]],Phan Thiet is km north Ho Chi Minh City,Phan Thiet is km north Ho_Chi_Minh_City
Tî lo likodoro Accra.,Tî lo likodoro Accra,Tî lo likodoro Accra
Ôta,Ôta,Ôta
Batangafo yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창-k철t채 t챤 W창mo.,Batangafo yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 W창mo,Batangafo yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 W창mo
Kâmba,Kâmba,Kâmba
Mokobe,Mokobe,Mokobe
Tî lo likodoro Rabat.,Tî lo likodoro Rabat,Tî lo likodoro Rabat
Gbö,Gbö,Gbö
Tieta yeke telenovela.,Tieta yeke telenovela,Tieta yeke telenovela
Mosö,Mosö,Mosö
Kpa,Kpa,Kpa
Kpütä / Mokükutä,Kpütä Mokükutä,Kpütä Mokükutä
Kabo yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창-k철t채 t챤 W창mo.,Kabo yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 W창mo,Kabo yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 W창mo
"Šiprage gundekî li [[Bosnïi na Herzegovînni]], şaredariyê Kotor Varoš.",Šiprage gundekî li Bosnïi na Herzegovînni şaredariyê Kotor Varoš,Šiprage gundekî li Bosnïi_na_Herzegovînni şaredariyê Kotor Varoš
"횉챗tir e ku li ser 챌em챗 Vrbanja ([[85 km]]), li j챗r 횉iyay챗 Vla큄i훶 (1943 m).",횉챗tir e ku li ser 챌em챗 Vrbanja km li j챗r 횉iyay챗 Vla큄i훶 m,횉챗tir e ku li ser 챌em챗 Vrbanja _km li j챗r 횉iyay챗 Vla큄i훶 m
Bulêe,Bulêe,Bulêe
Mbülüngbä,Mbülüngbä,Mbülüngbä
S챗se t챤 k철m채nd창-k철t채 t챤 Mb철m체 yeke s챗se t챤 k철m채nd창-k철t채 n챤 ayeke t챤 B챗afr챤ka.,S챗se t챤 k철m채nd창k철t채 t챤 Mb철m체 yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka,S챗se t챤 k철m채nd창k철t채 t챤 Mb철m체 yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka
Tî lo likodoro Bamako.,Tî lo likodoro Bamako,Tî lo likodoro Bamako
Ngokërë,Ngokërë,Ngokërë
Gulu,Gulu,Gulu
[[Aêropa]],Aêropa,Aêropa
S챗se t챤 k철m채nd창-k철t채 t챤 Lob창ye yeke s챗se t챤 k철m채nd창-k철t채 n챤 ayeke t챤 B챗afr챤ka.,S챗se t챤 k철m채nd창k철t채 t챤 Lob창ye yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka,S챗se t챤 k철m채nd창k철t채 t챤 Lob창ye yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka
Thai Nguyen is 80 km north Hanoi,Thai Nguyen is km north Hanoi,Thai Nguyen is km north Hanoi
Bêleze yeke sêse nî ayeke tî [[Aêropa]].,Bêleze yeke sêse nî ayeke tî Aêropa,Bêleze yeke sêse nî ayeke tî Aêropa
Tî lo likodoro Bruxelles.,Tî lo likodoro Bruxelles,Tî lo likodoro Bruxelles
Lê-mo-nge,Lêmonge,Lêmonge
"Ger챗pa na l챗 t챤 ndoto t챤 lam챗re yeke al챘ngb챦ng철 gb채gb채ra h챗n ayong척ro t챤 gb채t채, k철d철r철, k채g채 na h철t철.",Ger챗pa na l챗 t챤 ndoto t챤 lam챗re yeke al챘ngb챦ng철 gb채gb채ra h챗n ayong척ro t챤 gb채t채 k철d철r철 k채g채 na h철t철,Ger챗pa na l챗 t챤 ndoto t챤 lam챗re yeke al챘ngb챦ng철 gb채gb채ra h챗n ayong척ro t챤 gb채t채 k철d철r철 k채g채 na h철t철
"[[Gaius Julius Caesar]] ([[Latin:""GAIVS]] IVLIVS CAESAR""; 100-44).",Gaius Julius Caesar LatinGAIVS IVLIVS CAESAR,Gaius_Julius_Caesar LatinGAIVS IVLIVS CAESAR
Nzira / Kepa-nzayü,Nzira Kepanzayü,Nzira Kepanzayü
Fâla-mbiö / Gbûmbûrûgä,Fâlambiö Gbûmbûrûgä,Fâlambiö Gbûmbûrûgä
Dangâa-këlë,Dangâakëlë,Dangâakëlë
Bogotá yeke tohgbata nî ayeke tî [[Colombia]].,Bogotá yeke tohgbata nî ayeke tî Colombia,Bogotá yeke tohgbata nî ayeke tî Colombia
"""'Ak창an"" yeke y창ng창k철d철r철 t챤 Gan채a.",Ak창an yeke y창ng창k철d철r철 t챤 Gan채a,Ak창an yeke y창ng창k철d철r철 t챤 Gan채a
Tî lo likodoro Banjul.,Tî lo likodoro Banjul,Tî lo likodoro Banjul
Kôndôndo,Kôndôndo,Kôndôndo
S척nz척,S척nz척,S척nz척
Kûtunêmbo,Kûtunêmbo,Kûtunêmbo
Paka,Paka,Paka
S챗se t챤 k철m채nd창-k철t채 t챤 W창mo-Pend챘 yeke s챗se t챤 k철m채nd창-k철t채 n챤 ayeke t챤 B챗afr챤ka.,S챗se t챤 k철m채nd창k철t채 t챤 W창moPend챘 yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka,S챗se t챤 k철m채nd창k철t채 t챤 W창moPend챘 yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka
Mbonzi,Mbonzi,Mbonzi
Tî lo likodoro Dodoma.,Tî lo likodoro Dodoma,Tî lo likodoro Dodoma
Kâfe,Kâfe,Kâfe
Nzôlogê,Nzôlogê,Nzôlogê
[[LĂ«mbĂŻĂ¶]],LĂ « mbĂŻĂ¶,LĂ « mbĂŻĂ¶
Força de um Desejo yeke telenovela.,Força de um Desejo yeke telenovela,Força de um Desejo yeke telenovela
K창r창 / B채koy채,K창r창 B채koy채,K창r창 B채koy채
P채p창y챘,P채p창y챘,P채p창y챘
Kiakia,Kiakia,Kiakia
Kpakâra,Kpakâra,Kpakâra
Sêse,Sêse,Sêse
[[LĂ«lĂŞĂĽ]],LĂ « lĂŞĂĽ,LĂ « lĂŞĂĽ
WĂŻ,WĂŻ,WĂŻ
"Toulouse yeke gb채t채 n챤 ayeke t챤 k철d철r철 t챤 ""Occitanie"" na banga t챤 Far창nzi.",Toulouse yeke gb채t채 n챤 ayeke t챤 k철d철r철 t챤 Occitanie na banga t챤 Far창nzi,Toulouse yeke gb채t채 n챤 ayeke t챤 k철d철r철 t챤 Occitanie na banga t챤 Far창nzi
"Na ng청 2015, Toulouse ayeke la n챤 mb챗n챤 gb채t채 t챤 azo .",Na ng청 Toulouse ayeke la n챤 mb챗n챤 gb채t채 t챤 azo,Na ng청 Toulouse ayeke la n챤 mb챗n챤 gb채t채 t챤 azo
Bulugarïi yeke sêse nî ayeke tî [[Aêropa]].,Bulugarïi yeke sêse nî ayeke tî Aêropa,Bulugarïi yeke sêse nî ayeke tî Aêropa
Tî lo likodoro Sofia.,Tî lo likodoro Sofia,Tî lo likodoro Sofia
Pêsu,Pêsu,Pêsu
Edirne yeke ködörö nî ayeke tî [[Turukïi]].,Edirne yeke ködörö nî ayeke tî Turukïi,Edirne yeke ködörö nî ayeke tî Turukïi
Mokengë / Lôlo,Mokengë Lôlo,Mokengë Lôlo
Ho Chi Minh City yeke tohgbata n챤 ayeke t챤 Vietn채m.,Ho Chi Minh City yeke tohgbata n챤 ayeke t챤 Vietn채m,Ho Chi Minh City yeke tohgbata n챤 ayeke t챤 Vietn채m
K철dr철 t챤 Ho Chi Minh City yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Vietn채m.,K철dr철 t챤 Ho Chi Minh City yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Vietn채m,K철dr철 t챤 Ho Chi Minh City yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Vietn채m
Monngüëin / Kpaga,Monngüëin Kpaga,Monngüëin Kpaga
K챘ng챘l챗b채,K챘ng챘l챗b채,K챘ng챘l챗b채
"E Zîngo ([[La]] Renaissance) : Bêafrîka, mbeso tî âBantu Kîri mo gbû gîgî tî mo-mvenî [[Mo]] bâa pâsi na gbe tî âzo kûê Me fadësô, mo ke na kürü gô [[Mo]] sö benda, mo bûngbi kûê ôko Na kusâra ngâ na nëngö-terê T챤 t철 nd창 t챤 fin챤 dut챦 t챤 챘 s척 E m채 gbeg척 t챤-창k철tar채 t챤 챘 E gbû kua nzönî na nëngö-terê E kpë ndiä nzönî na [[mängö]]-terê E kinda wasïöbê, ë tomba pâsi E yâa [[bandêra]] tî ködrö tî ë!",E Zîngo La Renaissance Bêafrîka mbeso tî âBantu Kîri mo gbû gîgî tî momvenî Mo bâa pâsi na gbe tî âzo kûê Me fadësô mo ke na kürü gô Mo sö benda mo bûngbi kûê ôko Na kusâra ngâ na nëngöterê T챤 t철 nd창 t챤 fin챤 dut챦 t챤 챘 s척 E m채 gbeg척 t챤창k철tar채 t챤 챘 E gbû kua nzönî na nëngöterê E kpë ndiä nzönî na mängöterê E kinda wasïöbê ë tomba pâsi E yâa bandêra tî ködrö tî ë,E Zîngo La Renaissance Bêafrîka mbeso tî âBantu Kîri mo gbû gîgî tî momvenî Mo bâa pâsi na gbe tî âzo kûê Me fadësô mo ke na kürü gô Mo sö benda mo bûngbi kûê ôko Na kusâra ngâ na nëngöterê T챤 t철 nd창 t챤 fin챤 dut챦 t챤 챘 s척 E m채 gbeg척 t챤창k철tar채 t챤 챘 E gbû kua nzönî na nëngöterê E kpë ndiä nzönî na mängöterê E kinda wasïöbê ë tomba pâsi E yâa bandêra tî ködrö tî ë
Nd철mb창 mb챗n챤 z챤a n철m철r철 penzo na s창ra mb챗n챤 k철t채 n철m철r철.,Nd철mb창 mb챗n챤 z챤a n철m철r철 penzo na s창ra mb챗n챤 k철t채 n철m철r철,Nd철mb창 mb챗n챤 z챤a n철m철r철 penzo na s창ra mb챗n챤 k철t채 n철m철r철
"Jenna Brooks (16.04.1983, Stoughton, Massachusetts, K.Ô.A -)",Jenna Brooks Stoughton Massachusetts KÔA,Jenna Brooks Stoughton Massachusetts KÔA
Nzä,Nzä,Nzä
N철m철r철 t철ng철 p채r채 na g체mb창y채 t철ngas척 fafa ter챗 amayele,N철m철r철 t철ng철 p채r채 na g체mb창y채 t철ngas척 fafa ter챗 amayele,N철m철r철 t철ng철 p채r채 na g체mb창y채 t철ngas척 fafa ter챗 amayele
Buka yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창-k철t채 t챤 W창mo.,Buka yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 W창mo,Buka yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 W창mo
Mongumba yeke gbata nî ayeke tî [[Sêse tî kömändâ-kötä tî Lobâye]].,Mongumba yeke gbata nî ayeke tî Sêse tî kömändâkötä tî Lobâye,Mongumba yeke gbata nî ayeke tî Sêse_tî_kömändâkötä_tî_Lobâye
Ta-ngû,Tangû,Tangû
Koso,Koso,Koso
[[Vonga]] / Kängä,Vonga Kängä,Vonga Kängä
Afrîka-Mbongo yeke sêse nî ayeke tî [[Afrîka]].,AfrîkaMbongo yeke sêse nî ayeke tî Afrîka,AfrîkaMbongo yeke sêse nî ayeke tî Afrîka
Molïngä / Mvënreë,Molïngä Mvënreë,Molïngä Mvënreë
S챗se t챤 k철m채nd창-k철t채 t챤 W창mo yeke s챗se t챤 k철m채nd창-k철t채 n챤 ayeke t챤 B챗afr챤ka.,S챗se t챤 k철m채nd창k철t채 t챤 W창mo yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka,S챗se t챤 k철m채nd창k철t채 t챤 W창mo yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka
Mângo,Mângo,Mângo
Zaké ayeke mbeni buku ti [[Fini Testament]] na ya Mbeti ti Nzapa,Zaké ayeke mbeni buku ti Fini Testament na ya Mbeti ti Nzapa,Zaké ayeke mbeni buku ti Fini_Testament na ya Mbeti ti Nzapa
K청s챗r챘,K청s챗r챘,K청s챗r챘
Ngbangêlë,Ngbangêlë,Ngbangêlë
Lituanïi yeke sêse nî ayeke tî [[Aêropa]].,Lituanïi yeke sêse nî ayeke tî Aêropa,Lituanïi yeke sêse nî ayeke tî Aêropa
Tî lo likodoro [[Vilnius]].,Tî lo likodoro Vilnius,Tî lo likodoro Vilnius
Kpete dö,Kpete dö,Kpete dö
Lâ (sinböol: ),Lâ sinböol,Lâ sinböol
[[Abö]],Abö,Abö
Tî lo likodoro Porto-Novo.,Tî lo likodoro PortoNovo,Tî lo likodoro PortoNovo
"Regiane Kelly Lima Alves (Santo André, 31 agosto 1978) est una actrice brésilien.",Regiane Kelly Lima Alves Santo André agosto est una actrice brésilien,Regiane Kelly Lima Alves Santo André agosto est una actrice brésilien
Tî lo likodoro Tripoli.,Tî lo likodoro Tripoli,Tî lo likodoro Tripoli
Mbâmbalï,Mbâmbalï,Mbâmbalï
Siligo yeke sêse nî ayeke tî [[Italùii]].,Siligo yeke sêse nî ayeke tî Italùii,Siligo yeke sêse nî ayeke tî Italùii
G체s체채,G체s체채,G체s체채
Tî lo likodoro Conakry.,Tî lo likodoro Conakry,Tî lo likodoro Conakry
K철d철r철s챗se t챤 Shil챦i yeke s챗se n챤 ayeke t챤 Amer챤ka.,K철d철r철s챗se t챤 Shil챦i yeke s챗se n챤 ayeke t챤 Amer챤ka,K철d철r철s챗se t챤 Shil챦i yeke s챗se n챤 ayeke t챤 Amer챤ka
T챤 lo likodoro Santiago.,T챤 lo likodoro Santiago,T챤 lo likodoro Santiago
  Nowy Dwór Królewski yeke ködörö tî [[Pölôni]] sito na nî gbeködörö tî Kujawko-Pomorskie sêngbö tî Chelmno.,Nowy Dwór Królewski yeke ködörö tî Pölôni sito na nî gbeködörö tî KujawkoPomorskie sêngbö tî Chelmno,Nowy Dwór Królewski yeke ködörö tî Pölôni sito na nî gbeködörö tî KujawkoPomorskie sêngbö tî Chelmno
Nî ködörö yeke kî na nî fö tângo.,Nî ködörö yeke kî na nî fö tângo,Nî ködörö yeke kî na nî fö tângo
Singi,Singi,Singi
B척ng척,B척ng척,B척ng척
Nzêne-mbôsï,Nzênembôsï,Nzênembôsï
Andôro laâ mbênî [[zûa]] sêse.,Andôro laâ mbênî zûa sêse,Andôro laâ mbênî zûa sêse
Tî lo likodoro [[Andôro]].,Tî lo likodoro Andôro,Tî lo likodoro Andôro
  Lodi yeke ködörö nî ayeke tî [[Italùii]].,Lodi yeke ködörö nî ayeke tî Italùii,Lodi yeke ködörö nî ayeke tî Italùii
Tî lo likodoro Nairobi.,Tî lo likodoro Nairobi,Tî lo likodoro Nairobi
Gagi / Mokêla / Sökë,Gagi Mokêla Sökë,Gagi Mokêla Sökë
Monte Águila yeke village nî ayeke tî [[Shilïi]].,Monte Águila yeke village nî ayeke tî Shilïi,Monte Águila yeke village nî ayeke tî Shilïi
Kugbë-kpakpa,Kugbëkpakpa,Kugbëkpakpa
Ben Tre tî 85 km sounth [[Ho Chi Minh City]],Ben Tre tî km sounth Ho Chi Minh City,Ben Tre tî km sounth Ho_Chi_Minh_City
Mbombi,Mbombi,Mbombi
Mvupo,Mvupo,Mvupo
Tî lo likodoro Tunis.,Tî lo likodoro Tunis,Tî lo likodoro Tunis
Gbö-doli,Gbödoli,Gbödoli
Pôme sitëre,Pôme sitëre,Pôme sitëre
Mongböngö,Mongböngö,Mongböngö
Łobez yeke sêse nî ayeke tî [[Pölôni]].,Łobez yeke sêse nî ayeke tî Pölôni,Łobez yeke sêse nî ayeke tî Pölôni
[[Sên]] tî gba-yäkä,Sên tî gbayäkä,Sên tî gbayäkä
Kp채b채nz채,Kp채b채nz채,Kp채b채nz채
"[[Daniel de Oliveira]] ([[Belo Horizonte]], 19 june 1977) est un actor brésilien.",Daniel de Oliveira Belo Horizonte june est un actor brésilien,Daniel_de_Oliveira Belo Horizonte june est un actor brésilien
Gb철척,Gb철척,Gb철척
Kazan (ru: 햌햟향햟햫혧) yeke k칬d칬r칬 n칥 ayeke t칥 Rus칦i.,Kazan ru 햌햟향햟햫혧 yeke k칬d칬r칬 n칥 ayeke t칥 Rus칦i,Kazan ru 햌햟향햟햫혧 yeke k칬d칬r칬 n칥 ayeke t칥 Rus칦i
"Ar창bo K철d철r철s챗se t챤 K창mit창, la창 mb챗n챤 s챗se.",Ar창bo K철d철r철s챗se t챤 K창mit창 la창 mb챗n챤 s챗se,Ar창bo K철d철r철s챗se t챤 K창mit창 la창 mb챗n챤 s챗se
T챤 lo likodoro Cairo.,T챤 lo likodoro Cairo,T챤 lo likodoro Cairo
Longo,Longo,Longo
Hâriyä,Hâriyä,Hâriyä
Fingi,Fingi,Fingi
Kpîkara / Kâpondo,Kpîkara Kâpondo,Kpîkara Kâpondo
"Confucius (Shinuäa: 孔子; pinyin: Kǒng zǐ; Wade-Giles: K'ung-tzu, or Shinuäa: 孔夫子; pinyin: Kǒng Fūzǐ; Wade-Giles: K'ung-fu-tzu), wala lit.",Confucius Shinuäa 孔子 pinyin Kǒng zǐ WadeGiles Kungtzu or Shinuäa 孔夫子 pinyin Kǒng Fūzǐ WadeGiles Kungfutzu wala lit,Confucius Shinuäa 孔子 pinyin Kǒng zǐ WadeGiles Kungtzu or Shinuäa 孔夫子 pinyin Kǒng Fūzǐ WadeGiles Kungfutzu wala lit
"""mêrere Kong"".",mêrere Kong,mêrere Kong
Laâ wa panzêe na wandarä tî [[Sînä]].,Laâ wa panzêe na wandarä tî Sînä,Laâ wa panzêe na wandarä tî Sînä
Chicago yeke k철d철r철 n챤 ayeke t챤 창K철d철r철-척ko t챤 Amer챤ka.,Chicago yeke k철d철r철 n챤 ayeke t챤 창K철d철r철척ko t챤 Amer챤ka,Chicago yeke k철d철r철 n챤 ayeke t챤 창K철d철r철척ko t챤 Amer챤ka
Markunda yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창-k철t채 t챤 W창mo.,Markunda yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 W창mo,Markunda yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 W창mo
Zanäna,Zanäna,Zanäna
Trojany yeke village nî ayeke tî [[Pölôni]].,Trojany yeke village nî ayeke tî Pölôni,Trojany yeke village nî ayeke tî Pölôni
Gôro,Gôro,Gôro
V채,V채,V채
Belarüsi yeke sêse nî ayeke tî [[Aêropa]].,Belarüsi yeke sêse nî ayeke tî Aêropa,Belarüsi yeke sêse nî ayeke tî Aêropa
Tî lo likodoro Minsk.,Tî lo likodoro Minsk,Tî lo likodoro Minsk
Bira철 yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창-k철t채 t챤 Vakaga.,Bira철 yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 Vakaga,Bira철 yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 Vakaga
"[[Luís Alberto Melo]] ([[Curitiba]], 13 november 1947) est un actor brésilien.",Luís Alberto Melo Curitiba november est un actor brésilien,Luís_Alberto_Melo Curitiba november est un actor brésilien
Ngbewa / Nzüêen / Soônga,Ngbewa Nzüêen Soônga,Ngbewa Nzüêen Soônga
K채ng채l챘,K채ng채l챘,K채ng채l챘
Paris yeke tohgbata n챤 ayeke t챤 Far창nzi.,Paris yeke tohgbata n챤 ayeke t챤 Far창nzi,Paris yeke tohgbata n챤 ayeke t챤 Far창nzi
K철dr철 t챤 Paris yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Far창nzi.,K철dr철 t챤 Paris yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Far창nzi,K철dr철 t챤 Paris yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Far창nzi
Laâ mbênî zegbe [[zûa]] sêse.,Laâ mbênî zegbe zûa sêse,Laâ mbênî zegbe zûa sêse
Tî lo likodoro [[Sïngäpûru]].,Tî lo likodoro Sïngäpûru,Tî lo likodoro Sïngäpûru
Offenbach (틛톖fn퍌bax 툾am 틛ma톩n) yeke s칡se n칥 ayeke t칥 Z칙mani.,Offenbach 틛톖fn퍌bax 툾am 틛ma톩n yeke s칡se n칥 ayeke t칥 Z칙mani,Offenbach 틛톖fn퍌bax 툾am 틛ma톩n yeke s칡se n칥 ayeke t칥 Z칙mani
Tî lo likodoro Canberra.,Tî lo likodoro Canberra,Tî lo likodoro Canberra
Kaga-Bandoro yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창-k철t채 t챤 Nan채-G챦r챦b챦z챦.,KagaBandoro yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 Nan채G챦r챦b챦z챦,KagaBandoro yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 Nan채G챦r챦b챦z챦
Zapöo yeke sêse nî ayeke tî [[Asie]].,Zapöo yeke sêse nî ayeke tî Asie,Zapöo yeke sêse nî ayeke tî Asie
Tî lo likodoro Tokyo.,Tî lo likodoro Tokyo,Tî lo likodoro Tokyo
Belü,Belü,Belü
Dobra yeke village nî ayeke tî [[Pölôni]].,Dobra yeke village nî ayeke tî Pölôni,Dobra yeke village nî ayeke tî Pölôni
Gbegüda (Labiatae sp.),Gbegüda Labiatae sp,Gbegüda Labiatae sp
Everest yeke kaga tî Nepal na [[Sînä]].,Everest yeke kaga tî Nepal na Sînä,Everest yeke kaga tî Nepal na Sînä
Tî lo bête: 8848 gerêpa.,Tî lo bête gerêpa,Tî lo bête gerêpa
Tî lo likodoro Port Louis.,Tî lo likodoro Port Louis,Tî lo likodoro Port Louis
D채ttlikon yeke village n챤 ayeke t챤 S청챤si.,D채ttlikon yeke village n챤 ayeke t챤 S청챤si,D채ttlikon yeke village n챤 ayeke t챤 S청챤si
Tî lo likodoro Port Moresby.,Tî lo likodoro Port Moresby,Tî lo likodoro Port Moresby
Iran yeke sêse nî ayeke tî [[Asie]].,Iran yeke sêse nî ayeke tî Asie,Iran yeke sêse nî ayeke tî Asie
Tî lo likodoro Tehran.,Tî lo likodoro Tehran,Tî lo likodoro Tehran
