text,text_preprocessed,LEN,label
"Su preferensha ta pa figuranan salí di pueblo: bromadó, buraché, polítiko, mucha, presentá ku tantu kredibilidat artístiko pa e talento Juliana ku no tin preparashon di akademia di [[arte]], sí su don di opservá i ekspresá ku a hasié kreadó di su propio akademia di [[arte]].",Su preferensha ta pa figuranan salí di pueblo bromadó buraché polítiko mucha presentá ku tantu kredibilidat artístiko pa e talento Juliana ku no tin preparashon di akademia di arte sí su don di opservá i ekspresá ku a hasié kreadó di su propio akademia di arte,46,510
"Juliana no konosé na [[Kòrsou]] su igual ainda riba tereno di [[arte]] eséniko, tambe pasobra e no mester ni dekorashon, ni esenario elaborá, ni niun medio di yudansa pa lanta un obra monumental pa su oudiensia.",Juliana no konosé na Kòrsou su igual ainda riba tereno di arte eséniko tambe pasobra e no mester ni dekorashon ni esenario elaborá ni niun medio di yudansa pa lanta un obra monumental pa su oudiensia,36,274
[[Mi]] tabatin un kolekshon di disko afrikano ku e ritmo ta bisa bo algu.,Mi tabatin un kolekshon di disko afrikano ku e ritmo ta bisa bo algu,14,45
"[[Mi]] tabata pensa ku ta mi mes ta’ tur kos pareu: tantu e tambú, komo e letra.",Mi tabata pensa ku ta mi mes ta ’ tur kos pareu tantu e tambú komo e letra,18,45
"Si bo trese un obra literario ku su ritmo, e mes ta tur kos kaba.” ([[Rosario]]-Juliana 1985).",Si bo trese un obra literario ku su ritmo e mes ta tur kos kaba ”,16,45
Talbes esaki ta e deklarashon ku mas ku tur otro ta duna testimonio [[ken]] ta [[Elis Juliana]].,Talbes esaki ta e deklarashon ku mas ku tur otro ta duna testimonio ken ta Elis Juliana,17,356
"[[Pa]] Juliana, bon mirá, ritmo ta dominá asina tantu, ku tin ora nifikashon di palabra no ta importante mes.",Pa Juliana bon mirá ritmo ta dominá asina tantu ku tin ora nifikashon di palabra no ta importante mes,19,235
Hopi artista dje ramo akí a inspirá nan mes riba [[Juliana]] i ta rekonosé [[Juliana]] komo nan inspiradó mayó.,Hopi artista dje ramo akí a inspirá nan mes riba Juliana i ta rekonosé Juliana komo nan inspiradó mayó,19,111
"Entre [[Juliana]] su poesianan rítmiko mas sélebre tin, aparte dje klásiko E patu, skirbí pa mucha, Bekita, [[Laba]] pena, Kanta kueru.",Entre Juliana su poesianan rítmiko mas sélebre tin aparte dje klásiko E patu skirbí pa mucha Bekita Laba pena Kanta kueru,21,289
Riba propio forsa Elis Juliana ta studia arte di pintura tantu di [[Kòrsou]] komo di afó i ta krea na tur manera.,Riba propio forsa Elis Juliana ta studia arte di pintura tantu di Kòrsou komo di afó i ta krea na tur manera,22,496
Su pinturanan a pasa den un desaroyo direkshon di [[mas]] fini i [[mas]] chikí.,Su pinturanan a pasa den un desaroyo direkshon di mas fini i mas chikí,14,154
"Ta manera [[mas]] opservadó Juliana tabata mira, [[mas]] detaye chikirititu e tabata registrá.",Ta manera mas opservadó Juliana tabata mira mas detaye chikirititu e tabata registrá,13,244
Juliana ta e promé na [[Kòrsou]] ku a traha pintura di miniatura na gran eskala.,Juliana ta e promé na Kòrsou ku a traha pintura di miniatura na gran eskala,15,232
"Su siensia i arte ta topa otro konstantemente i, inspirá pa e manera di ilustrá den arkeologia, [[Juliana]] ta traha pintura miniatura i di punta punta.",Su siensia i arte ta topa otro konstantemente i inspirá pa e manera di ilustrá den arkeologia Juliana ta traha pintura miniatura i di punta punta,26,246
"Ora e pinta, e ta pinta algu inspirá pa su inbestigashon históriko, antropológiko, arte i siensia: tambú i letra pareu.Temanan di su pintura ta entre otro: Katibu bulando, Den trans di [[vudu]], Eternidat, Tamburero, Pelea di gai, Wega di palu, Riku ta yena, pober ta basha.",Ora e pinta e ta pinta algu inspirá pa su inbestigashon históriko antropológiko arte i siensia tambú i letra pareuTemanan di su pintura ta entre otro Katibu bulando Den trans di vudu Eternidat Tamburero Pelea di gai Wega di palu Riku ta yena pober ta basha,46,246
Te ainda informashon ta mustra no tin na [[Kòrsou]] otro skultor di koral di laman.,Te ainda informashon ta mustra no tin na Kòrsou otro skultor di koral di laman,15,161
Juliana ta konsistente den uzo di loke ta propio di [[Kòrsou]] pa su siensia i su arte.,Juliana ta konsistente den uzo di loke ta propio di Kòrsou pa su siensia i su arte,17,154
E téknika akí ta [[mas]] delikado i difísil: e [[mas]] mínimo moveshon malu por kousa daño ireparabel.,E téknika akí ta mas delikado i difísil e mas mínimo moveshon malu por kousa daño ireparabel,17,452
"Algun título di su skulturanan: [[Muhé]], [[Muhé]] na soño, Ensinta, Fertilidat, Sekreto femenino, Mama ku yu, Yab’i futuro, Machu kumplidó.",Algun título di su skulturanan Muhé Muhé na soño Ensinta Fertilidat Sekreto femenino Mama ku yu Yab ’ i futuro Machu kumplidó,22,166
"E último akí ta karakterístiko pa e manera ku arte ta sirbi Juliana su propósitonan analítiko, krítiko i edukativo: un hòmber ta karga su enorme [[parti]] íntimo riba su lomba.",E último akí ta karakterístiko pa e manera ku arte ta sirbi Juliana su propósitonan analítiko krítiko i edukativo un hòmber ta karga su enorme parti íntimo riba su lomba,30,44
"Den e kasi 40 añanan ku Elis Juliana ta tene eksposishon di pintura i skultura, hopi pais i públiko a sera konosí ku su arte i, pa medio di esaki, ku [[Kòrsou]].",Den e kasi añanan ku Elis Juliana ta tene eksposishon di pintura i skultura hopi pais i públiko a sera konosí ku su arte i pa medio di esaki ku Kòrsou,31,200
"[[Pa]] un selekshon, mira nota.",Pa un selekshon mira nota,5,46
"‘Nai’ Curie ta desde 30 di novèmber 2009 nòmber di e kaya den e área di Montaña ([[Kòrsou]]) ku ta kuminsa na e krusada di Cocólodeweg, Kaminda Jose C. Antonia bayendo direkshon sur-este te na Kaminda di Montaña.",‘ Nai ’ Curie ta desde di novèmber nòmber di e kaya den e área di Montaña ku ta kuminsa na e krusada di Cocólodeweg Kaminda Jose C Antonia bayendo direkshon sureste te na Kaminda di Montaña,37,246
"Girigorio Apolinario Curie ([[Kòrsou]], 17 di novèmber 1905 - 19 di oktober 1983) a bini di un famia di 8 ruman, 4 muhé i 4 hòmber.",Girigorio Apolinario Curie a bini di un famia di ruman muhé i hòmber,13,130
Den añanan 60 Girigorio Apolinario Curie huntu ku algun persona mas a lanta un organisashon sosial deportivo bou di nòmber di [[Sentro]] Sosial [[Montaña]].,Den añanan Girigorio Apolinario Curie huntu ku algun persona mas a lanta un organisashon sosial deportivo bou di nòmber di Sentro Sosial Montaña,23,40
"Den e klub aki a aktua hopi artista internashonal manera [[Celia Cruz]], Johnny Pacheco, Eddy Palmieri, Joe Cuba, Gran Combo, Mighty Sparrow i Ismael Rivera.",Den e klub aki a aktua hopi artista internashonal manera Celia_Cruz Johnny Pacheco Eddy Palmieri Joe Cuba Gran Combo Mighty Sparrow i Ismael Rivera,24,468
Tambe e tabata miembro di Komishon di Santana di [[Montaña]].,Tambe e tabata miembro di Komishon di Santana di Montaña,10,470
"For di e momentu ey te na su morto na 1983, Girigorio Apolinario [[Curie]] a fungi komo presidente di bario di Montaña Rey pa [[Partido Nashonal di Pueblo]].",For di e momentu ey te na su morto na Girigorio Apolinario Curie a fungi komo presidente di bario di Montaña Rey pa Partido Nashonal di Pueblo,27,183
Na april 1966 Su Mahestat La Reina a kondekorá Girigorio Apolinario [[Curie]] komo Ridder den e [[Orden]] di [[Oranje Nassau]].,Na april Su Mahestat La Reina a kondekorá Girigorio Apolinario Curie komo Ridder den e Orden di Oranje Nassau,19,276
Canada ta un pais den [[Nort Amérika]].,Canada ta un pais den Nort_Amérika,6,480
E [[kapital]] di Canada ta [[Ottawa]].,E kapital di Canada ta Ottawa,6,403
E suidatnan mas grandi di Canada ta [[Toronto]] y [[Montreal]].,E suidatnan mas grandi di Canada ta Toronto y Montreal,10,491
"E provinsia mas konosi di Canada ta [[Quebec]], kaminda gran parti di e poblashon ta papia franses y e kultura franses te domina.",E provinsia mas konosi di Canada ta Quebec kaminda gran parti di e poblashon ta papia franses y e kultura franses te domina,23,389
Provinsia [[British Columbia]]<br/> [[Alberta]]<br/> [[Saskatchewan]]<br/> [[Manitoba]]<br/> [[Ontario]]<br/> [[Quebec]]<br/> Newfoundland and Labrador<br/>New Brunswick<br/> [[Nova Scotia]]<br/> Edward Prince Island<br/> Teritorio Yukon<br/> Northeastern Territories<br/>[[Nunavut]]<br/>,Provinsia British_Columbiabr Albertabr Saskatchewanbr Manitobabr Ontariobr Quebecbr Newfoundland and LabradorbrNew Brunswickbr Nova Scotiabr Edward Prince Islandbr Teritorio Yukonbr Northeastern TerritoriesbrNunavutbr,20,166
Liechtenstein ta un pais den [[Oropa]].,Liechtenstein ta un pais den Oropa,6,428
E [[kapital]] di e pais ta [[Vaduz]].,E kapital di e pais ta Vaduz,7,47
Burundi ta un pais [[afrika]]no.,Burundi ta un pais afrikano,5,407
E kapital di e pais ta [[Bujumbura]].,E kapital di e pais ta Bujumbura,7,261
"Nelson Rolihlahla Mandela (Mvezo, 18 di yuli [[1918]] – Johannesburg, 5 di desèmber [[2013]]) tabata aktivista di e movementu anti-apartheid i politiko di Suráfrika.",Nelson Rolihlahla Mandela tabata aktivista di e movementu antiapartheid i politiko di Suráfrika,13,462
Benin ta un pais [[Afrika]]no.,Benin ta un pais Afrikano,5,17
E kapital di e pais ta e [[Porto Novo]].,E kapital di e pais ta e Porto_Novo,8,261
Esaki ta un lista di partido politiko na [[Sint Eustatius]].,Esaki ta un lista di partido politiko na Sint_Eustatius,9,471
"Partidonan aktivo ta e partidonan ku a partisipa na diferente elekshon despues ku Sint Eustatius a asumi e status di ""entidat publiko"" (openbaar lichaam) di [[Hulanda]].",Partidonan aktivo ta e partidonan ku a partisipa na diferente elekshon despues ku Sint Eustatius a asumi e status di entidat publiko di Hulanda,24,389
"Arnold Alois Schwarzenegger (Thal (Stiermarken), [[30 di yüli]] [[1947]]) ta un aktor, produsente di sine, empresario i eks-bodybuilder oustriako-merikano.",Arnold Alois Schwarzenegger _di_yüli ta un aktor produsente di sine empresario i eksbodybuilder oustriakomerikano,14,193
E tabata politiko pa e partido republikano merikano i e di 38 [[gobernador]] di [[California]] di 2003 pa 2011.,E tabata politiko pa e partido republikano merikano i e di gobernador di California di pa,16,135
"""М"" ta un lèter di [[álfabèt siríliko]].",М ta un lèter di álfabèt_siríliko,6,364
Thimphu ta e [[kapital]] i e suidat mas grandi di [[Bhutan]].,Thimphu ta e kapital i e suidat mas grandi di Bhutan,11,123
"Nughedu San Nicolò (na sardo: ""Nughedu Santu Nigola"") ta un munisipio den e provinsia di Sassari, den e region [[italiano]] di [[Sardegna]].",Nughedu San Nicolò ta un munisipio den e provinsia di Sassari den e region italiano di Sardegna,17,163
E ta situá masomenos 180 kilometer nortwest di [[Cagliari]] i 50 kilometer suitost di [[Sassari]].,E ta situá masomenos kilometer nortwest di Cagliari i kilometer suitost di Sassari,13,291
"Lokalisá rondo di Nughedu San Nicolò ta e siguiente munisipionan: [[Anela]], [[Bono]], [[Bonorva]], [[Bultei]], [[Ittireddu]], [[Ozieri]], [[Pattada]].",Lokalisá rondo di Nughedu San Nicolò ta e siguiente munisipionan Anela Bono Bonorva Bultei Ittireddu Ozieri Pattada,17,141
"[[Blues]] ta un variashon dje kantikanan religioso menshoná ku e katibunan ta ekspresá nan sintimentunan ku ta bin foi nan kurason,un hende òf un grupo di hende por kanta ku músika òf sin músika.E kansionnan ei ku nan tabata kanta pa yuda pasa dianan largu di trabounan pisa ku nan tabata hasi.",Blues ta un variashon dje kantikanan religioso menshoná ku e katibunan ta ekspresá nan sintimentunan ku ta bin foi nan kurasonun hende òf un grupo di hende por kanta ku músika òf sin músikaE kansionnan ei ku nan tabata kanta pa yuda pasa dianan largu di trabounan pisa ku nan tabata hasi,52,78
"Jazz ta otro variashon di músika di desendiente di katibunan ku nan kuminsa toka rònt di aña 1910,Jazz ta un mesklá di ragtime(músika di [[Scott Joplin]]),blues,banda i mars músika,pa toka Jazz mester tabatin instrumentonan di músika di banda(fan-fare) manera trompet,trombon,klarinet,tuba i saksofon,instrumentonan ritmiko manera banjo,piano,contrabas i drùm.Un maestro ku a trese un otro variashon den jazz musíka tabata Joe""King""Oliver.Te awendia e variashon aki ta eksistí.",Jazz ta otro variashon di músika di desendiente di katibunan ku nan kuminsa toka rònt di aña Jazz ta un mesklá di ragtimebluesbanda i mars músikapa toka Jazz mester tabatin instrumentonan di músika di banda manera trompettrombonklarinettuba i saksofoninstrumentonan ritmiko manera banjopianocontrabas i drùmUn maestro ku a trese un otro variashon den jazz musíka tabata JoeKingOliverTe awendia e variashon aki ta eksistí,62,246
"Mode Gakuen Cocoon Tower(Hapones:モード学園コクーンタワー, Mōdo gakuen kokūn tawā) ta e edifisio na [[Tokio]], [[Hapon]] lokalisa den e distrito Nishi-Shinjuku.",Mode Gakuen Cocoon Tower ta e edifisio na Tokio Hapon lokalisa den e distrito NishiShinjuku,15,193
"Ebrahim Raisol-Sadati (perso: سید ابراهیم رئیس‌الساداتی) (n. 14 di desèmber [[1960]], Mashhad) ta un klero shiita, hurista i polítiko [[iran]]í. Raisi a nase den besindario di e siudat Mashhad.",Ebrahim RaisolSadati ta un klero shiita hurista i polítiko iraní Raisi a nase den besindario di e siudat Mashhad,19,90
"Di 1985 te 1988 e tabata viseprokurador di [[Teheran]], kapital di [[Iran]].",Di te e tabata viseprokurador di Teheran kapital di Iran,10,492
Na 2019 [[Estadonan Uni di Merka]] a pone riba e lista di sankshon pa violashon di derecho humano di prizoneronan.,Na Estadonan_Uni_di_Merka a pone riba e lista di sankshon pa violashon di derecho humano di prizoneronan,16,42
Karachi ta e siudad mas grandi di [[Pakistan]].,Karachi ta e siudad mas grandi di Pakistan,8,315
Haf di [[Kòrsou]] ta ensera 3 haf natural.,Haf di Kòrsou ta ensera haf natural,7,399
"Esun di mas grandi ta Schottegat, e haf di [[Willemstad]], ku e infrastruktura nesesario, instalashon i servisio pa tur aktividatnan relashona ku e haf.",Esun di mas grandi ta Schottegat e haf di Willemstad ku e infrastruktura nesesario instalashon i servisio pa tur aktividatnan relashona ku e haf,24,247
"Ta alkansa Schottegat via di [[Bahia di Santa Ana]], un kanal ku ta atravesa e kapital, Willemstad ta ejekuta.",Ta alkansa Schottegat via di Bahia_di_Santa_Ana un kanal ku ta atravesa e kapital Willemstad ta ejekuta,16,2
E datonan relevante di e haf: Nomber di haf  kapasidat kaminda di mara fasilidat di krusada vrachtafhandelig di karga i e instalashon e transporte autoridat di haf kertificashon [[ISO]] kontacto definición Bahia di st.anna: e awa [[parti]] paden schottegat largura 1426.7 meter hanchura130.8 meter profundidat 15.24-24.07 meter  schottegat: e haf di [[Willemstad]]  grandura 60.75 hectare  proundudat max.,E datonan relevante di e haf Nomber di haf kapasidat kaminda di mara fasilidat di krusada vrachtafhandelig di karga i e instalashon e transporte autoridat di haf kertificashon ISO kontacto definición Bahia di stanna e awa parti paden schottegat largura meter hanchura meter profundidat meter schottegat e haf di Willemstad grandura hectare proundudat max,54,246
"Barkunan ku no ta bou di 55 meter di haltura no por pas bou di Julianabrug, ta ataka den e megapier di sólamentes 300 meter di e entrada di haf for di e konstrukshon e megapir na aña 1999 e no ta un barku grandi pa bin barka na [[Korsou]].",Barkunan ku no ta bou di meter di haltura no por pas bou di Julianabrug ta ataka den e megapier di sólamentes meter di e entrada di haf for di e konstrukshon e megapir na aña e no ta un barku grandi pa bin barka na Korsou,47,86
"E barku ku ta transporta kontainer, barku di karga, barku ku ta transporta petroli, i barku pa drecha i mantenimentu e [[lago]] nan di schottegat kaminda e instalashonnan speshal ta pone.",E barku ku ta transporta kontainer barku di karga barku ku ta transporta petroli i barku pa drecha i mantenimentu e lago nan di schottegat kaminda e instalashonnan speshal ta pone,31,79
