text,text_preprocessed,LEN,label
"Mété an [[plas]] pa départman di Défans-a dé [[Étazini]] à dé fen militèr à partir di 1973, sistenm-an ké 24 satélit sa totalman opérasyonèl an 1995 é ka ouvri so kò o sivil an 2000.",Mété an plas pa départman di Défansa dé Étazini à dé fen militèr à partir di sistenman ké satélit sa totalman opérasyonèl an é ka ouvri so kò o sivil an,31,213
"Itilizatò-a, ki li sa asou [[Latè]], asou lanmè, oben annan lè-ya, pouvé konnèt so pozisyon à tout lò é an tout lyé asou sirfas-a oben o vwézinaj di sirfas-a di [[Latè]]-a ké roun prédizyon san présédan, dè lò ki li sa ékipé di roun résèptò GPS é di lojisyèl nésésèr o trétman dé enformasyon ki rousouvè.",Itilizatòa ki li sa asou Latè asou lanmè oben annan lèya pouvé konnèt so pozisyon à tout lò é an tout lyé asou sirfasa oben o vwézinaj di sirfasa di Latèa ké roun prédizyon san présédan dè lò ki li sa ékipé di roun résèptò GPS é di lojisyèl nésésèr o trétman dé enformasyon ki rousouvè,56,78
"[[Sofòkl]] (an grek ansyen [[Σοφοκλῆς]] / [[Sophoklễs]]), né à Colone an -495 é mò an -406, sa roun di sé trwa gran dramatirj grek don lòv nou sa parsyèlman parvini, ké [[Eschyle]] é [[Euripide]].",Sofòkl né à Colone an é mò an sa roun di sé trwa gran dramatirj grek don lòv nou sa parsyèlman parvini ké Eschyle é Euripide,26,192
"Sité kou paradigm di trajédi pa [[Aristote]], notaman pou izaj ki li ka fè di tchò é pou so pyès Œdipe rwa, i ranporté égalman nonm pli élvé di viktwar o konkour trajik dé grann Dionysi (disnòv), é I pa ka janmè figiré dannyé.",Sité kou paradigm di trajédi pa Aristote notaman pou izaj ki li ka fè di tchò é pou so pyès Œdipe rwa i ranporté égalman nonm pli élvé di viktwar o konkour trajik dé grann Dionysi é I pa ka janmè figiré dannyé,43,44
"Boulour-a sa roun dèstriksyon parsyèl oben total ki pouvé konsèrné lapo-a, [[parti]]-ya ki mòl dé tisou, oben menm zo-ya.",Bouloura sa roun dèstriksyon parsyèl oben total ki pouvé konsèrné lapoa partiya ki mòl dé tisou oben menm zoya,19,313
"Gravité-a di boulour-a ka dépann di plizyò paramèt : so lokalizasyon, so topografi (oun boulour sirkilèr ké fika toujou [[grav]]), so profondò (dégré-a di boulour), étandou-a di sirfas-a ki abdomajé (an pousantaj di sirfas kòporèl total-a) ké ajan kozal-a an késyon.",Gravitéa di bouloura ka dépann di plizyò paramèt so lokalizasyon so topografi so profondò étandoua di sirfasa ki abdomajé ké ajan kozala an késyon,24,188
"[[Pa]] laswit-a, enformatik-a té pèrmèt di fè kouraman dé kalkil asou dé doné fòrmèl ki varyé é kalkil-a sa divini oun lòbjè d'étid annan téyori-a di kalkilabilité-a.",Pa laswita enformatika té pèrmèt di fè kouraman dé kalkil asou dé doné fòrmèl ki varyé é kalkila sa divini oun lòbjè détid annan téyoria di kalkilabilitéa,27,44
"« [[Mo-a]] kalkil, senbòl menm di nou lè syantifik é tèknik, ka dérivé di mo laten calculus ki ka signifyé piti kayou ».",« Moa kalkil senbòl menm di nou lè syantifik é tèknik ka dérivé di mo laten calculus ki ka signifyé piti kayou »,23,299
"Otrich, an form long Répiblik di Otrich (Österreich é Republik Österreich an alman), sa roun Léta fédéral di [[Léròp]] santral manm di [[Linyon éropéyen]] santral, san aksè à lanmè.",Otrich an form long Répiblik di Otrich sa roun Léta fédéral di Léròp santral manm di Linyon éropéyen santral san aksè à lanmè,23,269
Filozofi kontanporenn-an té jèrmé o xixe syèk dé sémans d'Emmanuel [[Kant]].,Filozofi kontanporennan té jèrmé o xixe syèk dé sémans dEmmanuel Kant,11,48
"Dékouvèrt-a di jéyométri ki pa éklidjenn of kour di xixe syèk ([[Lobatchevski]], Bolyai, [[Riemann]]) ka ébranlé sa fonnman-yan ki déjà roumis an koz pa Bolzano.",Dékouvèrta di jéyométri ki pa éklidjenn of kour di xixe syèk ka ébranlé sa fonnmanyan ki déjà roumis an koz pa Bolzano,22,188
"Sen Pierre ké Miquelon, (an fransè Saint-Pierre-et-Miquelon) sa roun archipèl fransè di [[Lanmérik di Nò]] sitchwé andan [[loséyan Atlantik]] nò, o sid di lil kannandjen di Terre-Neuve.",Sen Pierre ké Miquelon sa roun archipèl fransè di Lanmérik_di_Nò sitchwé andan loséyan Atlantik nò o sid di lil kannandjen di TerreNeuve,22,124
"[[Soulon]] rélativité rèstrent, a vitès maksimal-a ki pouvé atenn tout fòrm di matchè oben d'enfòrmasyon annan linivèr-a.",Soulon rélativité rèstrent a vitès maksimala ki pouvé atenn tout fòrm di matchè oben denfòrmasyon annan linivèra,17,151
"Si sa vitès sa pli souvan asosyé ké limyè-a, li ka défini pli larjman vitès-a di tout partikil san lamas é dé varyasyon é di yé [[chan]] asosyé annan vid-a(menm réyonnman élèktromagnétik-ya ké onn gravitasyonèl-ya).",Si sa vitès sa pli souvan asosyé ké limyèa li ka défini pli larjman vitèsa di tout partikil san lamas é dé varyasyon é di yé chan asosyé annan vida,30,78
"Mwéyen Laj sa roun péryòd di listwè di [[Léròp]], ki ka étann sokò di Ve syèk jouk XVe syèk, ki ka koumansé ké déklen-an di Lanpir ronmen di Lògsidan é ka tèrminen pa [[Rounésans]]-a ké [[Grann dékouvèrt]]-ya.",Mwéyen Laj sa roun péryòd di listwè di Léròp ki ka étann sokò di Ve syèk jouk XVe syèk ki ka koumansé ké déklenan di Lanpir ronmen di Lògsidan é ka tèrminen pa Rounésansa ké Grann dékouvèrtya,37,329
"Dépopilasyon-an, dézirbannizsyon-an ké migrasyon-yan di Lantikité tardiv ka pourswiv yékò pannan Rot Mwéyen [[Laj]] ké anvayisò barbar-ya ka fondé tchèk rwéyonm nòv asou téritwè-a di ansyen Lanpir ronmen di Lògsidan.",Dépopilasyonan dézirbannizsyonan ké migrasyonyan di Lantikité tardiv ka pourswiv yékò pannan Rot Mwéyen Laj ké anvayisò barbarya ka fondé tchèk rwéyonm nòv asou téritwèa di ansyen Lanpir ronmen di Lògsidan,30,201
"[[Émirat arab ini]] (abréjé an ÉAI ou Émirat ; an arab al-ʾImārāt al-ʿarabiyyat al-muttaḥida, [[الإمارات العربية المتحدة]], é Dawlat al-ʾImārāt al-ʿarabiyyat al-muttaḥida, دولة [[الإمارات]] العربيّة المتّحدة), sa roun Léta fédéral, kréyé an 1971, sitchwé o [[Mwayen-Oryan]] ant golf Persik é golfe d'Oman.",Émirat_arab_ini sa roun Léta fédéral kréyé an sitchwé o MwayenOryan ant golf Persik é golfe dOman,16,219
"Fèb grandò élèktrik jénéralman itilizé andan aplikasyon élèktronik, ka èspilké so kò an [[parti]] pa fèt-a ki si roun enfòrmasyon pouvé fika transmèt ké enpé d'énèrji, i pa gen bokou di entérè pou transmèt li ké bokou.",Fèb grandò élèktrik jénéralman itilizé andan aplikasyon élèktronik ka èspilké so kò an parti pa fèta ki si roun enfòrmasyon pouvé fika transmèt ké enpé dénèrji i pa gen bokou di entérè pou transmèt li ké bokou,37,218
"Lidé-a di roun kantifikasyon di énèrji transpòrté pa limyè-a té dévlopé pa [[Albert Einstein]] an 1905, à partir di étid-a di réyonnman di kò nwè pa [[Max Planck]], pou èspliké léfè foto-élèktrik ki pa pouvé konprann annan kad-a di roun modèl ondilatwè klasik di limyè-a, mè osi pa sousi di koérans téyorik ant fizik èstatistik é fizik ondilatwè.",Lidéa di roun kantifikasyon di énèrji transpòrté pa limyèa té dévlopé pa Albert_Einstein an à partir di étida di réyonnman di kò nwè pa Max Planck pou èspliké léfè fotoélèktrik ki pa pouvé konprann annan kada di roun modèl ondilatwè klasik di limyèa mè osi pa sousi di koérans téyorik ant fizik èstatistik é fizik ondilatwè,56,337
1541 sa roun lannen ki ka koumansé roun [[sanmdi]].,sa roun lannen ki ka koumansé roun sanmdi,8,1
"Nou ka dénonbré kat izaj prensipal dé arm : Yé égalman dé finalité dérivé, [[tèl]] ki sérémoni ké lafèt, mark di èstati sosyal… [[Annan]] arm-yan di lagèr, nou ka distengé Dé grann [[katégori]] : arm-yan ki pa konvansyonèl (pou savé arm nikléyèr-ya, chimik é byolojik) ké arm konvansyonèl-ya (tout ròt arm-yan).",Nou ka dénonbré kat izaj prensipal dé arm Yé égalman dé finalité dérivé tèl ki sérémoni ké lafèt mark di èstati sosyal… Annan armyan di lagèr nou ka distengé Dé grann katégori armyan ki pa konvansyonèl ké arm konvansyonèlya,39,156
"Sen Éstach (an néyèrlandé Sint Eustatius é an anglè Sint Eustatius ou Statia) sa roun zil dé [[Karayb]], téritwar néyèrlandè di lout-lanmè, ki ka fè parti dé tit [[Lézanti]].",Sen Éstach sa roun zil dé Karayb téritwar néyèrlandè di loutlanmè ki ka fè parti dé tit Lézanti,18,183
"[[Règn]] dé Fungi, osi aplé [[Mikota]] oben Mysèt oben fonj, ka konstitwé oun takson ki ka rougroupé dé òrganism ékaryot aplé pli kominéman chanpignon.",Règn dé Fungi osi aplé Mikota oben Mysèt oben fonj ka konstitwé oun takson ki ka rougroupé dé òrganism ékaryot aplé pli kominéman chanpignon,24,313
"[[Mézopotami]]-a (di grèk [[Μεσοποταμία]] / [[Mesopotamía]], de μεσο / meso « ant, annan mimisouk di » é ποταμός / potamós « flèv », litéralman péyi-a « ant flèv-ya ») sa roun réjyon istorik di [[Mwayen-Oryan]] sitchwé annan Krwasan fèrtil, ant Tig-a ké [[Éfrat]]-a. Li ka konprann pou so pli grann par à [[Irak]] atchwèl-a.",Mézopotamia sa roun réjyon istorik di MwayenOryan sitchwé annan Krwasan fèrtil ant Tiga ké Éfrata Li ka konprann pou so pli grann par à Irak atchwèla,26,104
"Li ka konprann Dé réjyon topografik distenk : di roun par, o nò (nò-lès di [[Siri]]-a ké nò-a di [[Irak]] atchwèl-a), oun réjyon di plato, [[sala]] sa roun zonn di kiltir plivyal é, di ròt par, o sid, oun réjyon di plenn koté ka pratiké so kò oun agrikiltir ki ka roupozé ésklizivman asou irigasyon-an.",Li ka konprann Dé réjyon topografik distenk di roun par o nò oun réjyon di plato sala sa roun zonn di kiltir plivyal é di ròt par o sid oun réjyon di plenn koté ka pratiké so kò oun agrikiltir ki ka roupozé ésklizivman asou irigasyonan,46,108
Nou ka itilizé li notaman an étoloji (moun ké zannimo) oben an [[psikoloji]] syantifik.,Nou ka itilizé li notaman an étoloji oben an psikoloji syantifik,11,168
Konpòrtman-an di roun vivan sa [[parti]] di so aktivité ki ka manifèsté so kò à roun òbsèrvatò.,Konpòrtmanan di roun vivan sa parti di so aktivité ki ka manifèsté so kò à roun òbsèrvatò,17,261
"[[Aprè]] ki zòt rakòrdé so tèrminal fiks oben ki zòt limen so aparèy [[mobil]], itilizatò-a ki souskri oun abonnman oprè di roun opératò di télékominikasyon pouvé pasé roun apèl téléfonik pou roun dèstinatè égalman rakòrdé an konpozan so niméro atiré, sa ki ka déklanché jénéralman sonnri-a di aparèy-a di dèstinasyon.",Aprè ki zòt rakòrdé so tèrminal fiks oben ki zòt limen so aparèy mobil itilizatòa ki souskri oun abonnman oprè di roun opératò di télékominikasyon pouvé pasé roun apèl téléfonik pou roun dèstinatè égalman rakòrdé an konpozan so niméro atiré sa ki ka déklanché jénéralman sonnria di aparèya di dèstinasyon,50,108
"Botanik jénéral-a ka roukouvri taksinomi-a (dèskripsyon dé karaktèr djagnostik ké diféransyèl), sistenmatik-a (dénonmman ké klarifikasyon dé takson annan roun sèrten lòrd), mòrfoloji véjétal-a (ki ka dékri lòrgann-yan oben [[parti]]-ya dé véjétal), istoloji véjétal-a, psikoloji véjétal-a, byojéyografi véjétal-a ké patoloji véjétal-a.",Botanik jénérala ka roukouvri taksinomia sistenmatika mòrfoloji véjétala istoloji véjétala psikoloji véjétala byojéyografi véjétala ké patoloji véjétala,17,264
"Lannen 2010 sa roun lannen konmin di kalandriyé grégoryen ki ka koumansé oun [[vandrédi]], a 2010e lannen di nou lè, 10e lannen di IIIe milénèr é di XXIe syèk é pronmyé lannen di déséni 2010-2019.",Lannen sa roun lannen konmin di kalandriyé grégoryen ki ka koumansé oun vandrédi a e lannen di nou lè e lannen di IIIe milénèr é di XXIe syèk é pronmyé lannen di déséni,33,148
"Nasyonalism-an sa roun prensip politik, né à finisman-an di xviiie syèk, ki ka tann à léjitimé ègzistans-a di roun Léta-nasyon pou chak pèp (inisyalman pa opozisyon à rwayalté-a, réjim politik ki an [[Lafrans]] ké sa answit nonmen Ansyen Réjim).",Nasyonalisman sa roun prensip politik né à finismanan di xviiie syèk ki ka tann à léjitimé ègzistansa di roun Létanasyon pou chak pèp,23,213
[[Sa]] prensip politik ka progrésivman enpozé so kò an Éròp o kour di xixe syèk é o koumansman di xxe syèk.,Sa prensip politik ka progrésivman enpozé so kò an Éròp o kour di xixe syèk é o koumansman di xxe syèk,21,114
"Filozofi dé syans sa branch-a di filozofi-a ki ka étidjé fonnmann filozofik-ya, sistenm-yan ké èsplikasyon-yan di syans-a, ki a di syans natirèl (fizik, byoloji, [[etc]].)",Filozofi dé syans sa brancha di filozofia ki ka étidjé fonnmann filozofikya sistenmyan ké èsplikasyonyan di syansa ki a di syans natirèl,22,156
"oben di syans sosyal (psikoloji, ékonomi, [[etc]].).",oben di syans sosyal,4,45
"[[Paul de Tarse]] oben sen [[Paul]], ka poté osi non jwif-a di [[Saul]] ki ka prounonsé so kò « Shaoul » ([ʃaul]) (né probabman atè [[Tarse]] an [[Cilicie]] o koumansman di ier syèk é mouri bò'd 67 - 68 atè [[Rome]]), sa roun apot [[Jézi]]-Kris, tout an fézan pa [[parti]] dé « [[Douz]] ».",Paul_de_Tarse oben sen Paul ka poté osi non jwifa di Saul ki ka prounonsé so kò « Shaoul » sa roun apot JéziKris tout an fézan pa parti dé « Douz »,32,2
"Nouvèl Testaman-an ka prézanté li kou roun pèrsékitò dé disip di [[Jézi]] jouk so kontré mitik ké Kris-a, bò'd 32-36, mè réyalité di so pèrsékisyon ka fè déba annan istoriografi modèrn-an, tou kou anplwa-a di tèrm di « konvèrsyon » à so propo.",Nouvèl Testamanan ka prézanté li kou roun pèrsékitò dé disip di Jézi jouk so kontré mitik ké Krisa bòd mè réyalité di so pèrsékisyon ka fè déba annan istoriografi modèrnan tou kou anplwaa di tèrm di « konvèrsyon » à so propo,42,337
Léròp-a sa roun [[kontinan]] oben roun pati di sipèrkontinan-yan di Lérazi é di Afro-Lérazi.,Léròpa sa roun kontinan oben roun pati di sipèrkontinanyan di Lérazi é di AfroLérazi,14,309
"Li sa pafwè aplé « Vyé Kontinan », pa lopozisyon ké « Nouvèl Monn » ([[Lanmérik]]).",Li sa pafwè aplé « Vyé Kontinan » pa lopozisyon ké « Nouvèl Monn »,15,280
"Oun kouminoté di pèp, di diféran Léta, ka konstitchwé yékò politikman ké [[Linyon éropéyen]]-an.",Oun kouminoté di pèp di diféran Léta ka konstitchwé yékò politikman ké Linyon_éropéyenan,13,118
"Lizaj-a ka fè di [[Léròp]]-a oun kontinan ; nou ka palé, si nou ka konsidéré [[Lérazi]] ké plak érazyatik, di pati òksidantal di roun sipèrkontinan.",Lizaja ka fè di Léròpa oun kontinan nou ka palé si nou ka konsidéré Lérazi ké plak érazyatik di pati òksidantal di roun sipèrkontinan,24,270
"Limit terès-ya di [[Léròp]]-a té donk toujou enprésiz bò lès pas i pa ka ègzisté di limit ki klèrman défini, di rélyèf oben di lanmè, ki ka vini klèrman sendé [[Lérazi]].",Limit terèsya di Léròpa té donk toujou enprésiz bò lès pas i pa ka ègzisté di limit ki klèrman défini di rélyèf oben di lanmè ki ka vini klèrman sendé Lérazi,31,44
Frontchèr jéyografik-ya di [[Léròp]] sa donk pli politik ki fizik.,Frontchèr jéyografikya di Léròp sa donk pli politik ki fizik,10,180
Péyi-ya ki ganyen tout oben roun pati di yé téritwè asou kontinan éropéyen-an oben sa kiltirèlman rataché ké [[Léròp]] (soulon limit jéyografik-a ki défini pli laro) sa an nonm di 51 : Kiltir.,Péyiya ki ganyen tout oben roun pati di yé téritwè asou kontinan éropéyenan oben sa kiltirèlman rataché ké Léròp sa an nonm di Kiltir,24,213
"[[Palé]] di kiltir di [[Léròp]] difisil, pas patché kiltir té sigsédé yékò (é té souvan asimilé ké zapò èstra éropéyen) dipi plizyò milénèr.",Palé di kiltir di Léròp difisil pas patché kiltir té sigsédé yékò dipi plizyò milénèr,15,48
Oun définisyon di kiltir di [[Léròp]]-a divèt nésésèrman osi tchenbé kont di limit jéyografik-ya di kontinan.,Oun définisyon di kiltir di Léròpa divèt nésésèrman osi tchenbé kont di limit jéyografikya di kontinan,16,118
"[[Taj Mahal]], an devanagari [[ताजमहल]], an persan [[تاج محل]] ki ka signifyé « palè-a di kouronn-an », sa sitchwé atè [[Agra]], o bò di larivyè-a [[Yamuna]], annan Léta di [[Uttar Pradesh]], an Enn.",Taj_Mahal an devanagari ताजमहल an persan تاج محل ki ka signifyé « palèa di kouronnan » sa sitchwé atè Agra o bò di larivyèa Yamuna annan Léta di Uttar Pradesh an Enn,32,219
"[[A]] roun mozolé di marb blanng konstri pa anprò moghol musulman [[Shâh Jahân]] an mémwar di so épouz [[Arjumand Bânu Begam]], osi konnèt anba non-an di [[Mumtaz Mahal]], ki ka signifyé an persan « limyè-a di palè ».",A roun mozolé di marb blanng konstri pa anprò moghol musulman Shâh Jahân an mémwar di so épouz Arjumand Bânu Begam osi konnèt anba nonan di Mumtaz Mahal ki ka signifyé an persan « limyèa di palè »,38,99
"[[Krim]]-an ka dézigné [[katégori]]-a dé enfraksyon pli [[grav]]-ya, [[katégori]] ki plis oben mwen vas swivan péyi-ya ké sistenm jouridik.",Kriman ka dézigné katégoria dé enfraksyon pli gravya katégori ki plis oben mwen vas swivan péyiya ké sistenm jouridik,19,194
[[Krim]] di drwè pénal entèrnasyonal.,Krim di drwè pénal entèrnasyonal,5,46
"Prensip-ya di Nuremberg di 1950, san valò pozitiv, ka fòrmilé trwa katégori di krim di drwè pénal entèrnasyonal : [[Krim]]-an di agrésyon sa roun nouvèl [[katégori]] di krim di drwè entèrnasyonal.",Prensipya di Nuremberg di san valò pozitiv ka fòrmilé trwa katégori di krim di drwè pénal entèrnasyonal Kriman di agrésyon sa roun nouvèl katégori di krim di drwè entèrnasyonal,29,323
